Time_(s)	Delta_F/n_n=1_(Hz)	Delta_F/n_n=3_(Hz)	Delta_F/n_n=5_(Hz)	Delta_F/n_n=7_(Hz)	Delta_F/n_n=9_(Hz)	Delta_F/n_n=11_(Hz)	Delta_F/n_n=13_(Hz)	Delta_D_n=1_()	Delta_D_n=3_()	Delta_D_n=5_()	Delta_D_n=7_()	Delta_D_n=9_()	Delta_D_n=11_()	Delta_D_n=13_()
841.4528837119274	114.20450276881456	116.03884808781247	115.58094585761428	113.7601833779897	113.14791301720672	112.06709466671401	112.50075769080566	-3.300789281437597E-6	-3.862260717372399E-6	-3.897602780131548E-6	-4.086397792900888E-6	-3.649628108448694E-6	-4.512361192399896E-6	-3.828727078308684E-6
842.3867603862213	114.26163910795003	116.11328641014795	115.52296328991652	113.61766100568431	113.03315873361296	112.02466761998154	112.55789800847953	-3.349198605188215E-6	-3.86754669505016E-6	-3.946530080147398E-6	-4.0951955386199035E-6	-3.746170221619082E-6	-4.463678691063732E-6	-3.7967841295273434E-6
843.3205842449597	114.07855719234794	116.11555693546931	115.54476860910654	113.6114667909486	112.99548259625833	112.0392581556331	112.5204667517772	-3.3498924178951544E-6	-3.860182961459168E-6	-3.883488631154652E-6	-4.068695486801128E-6	-3.7486168500387186E-6	-4.459930807710903E-6	-3.7376458470843717E-6
844.254414820067	114.11038692295551	116.04649828871091	115.55587287768722	113.62690496231828	113.08448039988677	112.14148093760014	112.74899537345537	-3.3101002245800124E-6	-3.887983962844334E-6	-3.915908262267675E-6	-4.109375805008217E-6	-3.7322861862908494E-6	-4.486492980209942E-6	-3.7099736581136083E-6
845.1882596840773	114.30055922456086	116.13063802445929	115.65544878691435	113.5033674282687	112.90744409047895	112.00574024563485	112.63987324444147	-3.3129965174679343E-6	-3.8106450527451924E-6	-3.960969536186967E-6	-4.112887656208144E-6	-3.6976177203327864E-6	-4.49100638249205E-6	-3.7229355454085334E-6
846.1221226917431	114.28479221928865	116.09465151838958	115.5123315744102	113.66459599137306	113.16092711273167	111.86496452377601	112.332526116417	-3.3333055415491505E-6	-3.863237396491571E-6	-3.905079011318061E-6	-4.075690564181634E-6	-3.7817699638824164E-6	-4.45856627156236E-6	-3.793462765381322E-6
847.055981423369	114.10559212509543	116.00001146954794	115.5074523679912	113.62450601799148	113.05067182911768	111.95236115360802	112.31751505170877	-3.3706806658266434E-6	-3.8990451177069315E-6	-3.8893068880444936E-6	-4.109949934622307E-6	-3.7107702926900967E-6	-4.547349751527499E-6	-3.877027470785226E-6
847.9898903316154	114.16569669544697	116.13473896247645	115.54625505059957	113.65163301782948	112.86476338489189	112.16972654922442	112.58856841979119	-3.355136509649746E-6	-3.876928841578699E-6	-3.9620573173120704E-6	-4.040753745338478E-6	-3.823250548666633E-6	-4.507359873372126E-6	-3.8060589273965694E-6
848.9237896313579	114.13671747967601	116.01218989056845	115.47039905935526	113.5417795128056	112.96756203307046	111.94554283740845	112.33281265141872	-3.3068267388064953E-6	-3.865639401101894E-6	-3.923761100555189E-6	-4.068828570669286E-6	-3.7163746993972046E-6	-4.510668832732995E-6	-4.025904091008631E-6
849.8576355482234	114.1667295480147	116.0712620249639	115.40240712910891	113.71236686195645	112.88173592835665	112.0991666709835	112.2818088978529	-3.368263820129275E-6	-3.893927132782749E-6	-3.963638973165722E-6	-4.057177621518166E-6	-3.7968212439391477E-6	-4.453941529970287E-6	-3.794898403915563E-6
850.791493673435	114.25768573675305	116.06923583211999	115.44873407259584	113.62596892139742	113.04023254000478	112.12113506685604	112.49398621400961	-3.3296072615443214E-6	-3.870727806682301E-6	-3.933417209199471E-6	-4.127292827179588E-6	-3.8009707584373508E-6	-4.417178133733006E-6	-3.825858614067457E-6
851.7253708462629	114.1908327518031	116.16120916604996	115.51509363651276	113.61801407379764	113.01528798209296	112.06032744117759	112.46578615388044	-3.3576091821743248E-6	-3.8713807223587405E-6	-3.9568597621798265E-6	-4.066663260363215E-6	-3.824920379587711E-6	-4.384539311788889E-6	-3.845716484881978E-6
852.6592543455286	114.12117428984493	116.07435491060217	115.4979016892612	113.6259721645287	112.93650525394413	111.93464096296917	112.28240671696571	-3.3755049013531086E-6	-3.85800764681496E-6	-3.937062606972937E-6	-4.1141401477689545E-6	-3.7574592168317274E-6	-4.580180233867504E-6	-3.852656992681737E-6
853.5931030363948	114.17291776183993	116.0196078432103	115.51947535946965	113.6166710842933	113.01714794503317	112.02959133345972	112.32405605339088	-3.3673159556897765E-6	-3.87266729184402E-6	-3.925208465902744E-6	-4.15514496064195E-6	-3.744670182820423E-6	-4.460854202101652E-6	-3.7211983168815532E-6
854.5269194770941	114.01884728856385	115.98465820712347	115.47319074124098	113.75627177102226	112.84642712109618	111.85433142632246	112.49994174505656	-3.333020520348011E-6	-3.890055921630626E-6	-3.924624947153446E-6	-4.037438715565628E-6	-3.668868761110976E-6	-4.458548918722763E-6	-3.6855141321997614E-6
855.4607749014979	114.07923053670675	116.03546996104221	115.50555421262979	113.70065033755132	113.01251337511673	111.99604694409804	112.33997564590894	-3.4012044304974768E-6	-3.8839638270602805E-6	-3.9092377072880635E-6	-4.093558625104646E-6	-3.76229162114315E-6	-4.434471265155133E-6	-3.847037213047265E-6
856.3946000531798	114.22023854125291	116.07683708456655	115.4519472002983	113.61617826989719	113.03885146147675	112.08963816680692	112.33145374002365	-3.306510945092346E-6	-3.895886724835393E-6	-3.912832850974505E-6	-4.125943307341858E-6	-3.877028242893176E-6	-4.445644516483358E-6	-3.7995450102297045E-6
857.3284609448809	114.14549330435693	116.0606303345412	115.45738012567162	113.73269283452204	113.00834525459342	112.08781369301406	112.58151769007628	-3.3283448235088098E-6	-3.878042427513779E-6	-3.97158841536192E-6	-4.098712461270644E-6	-3.833506749567346E-6	-4.47268369792421E-6	-3.832527755116288E-6
858.2623287037507	114.15726278536022	116.0625174883753	115.54686172083021	113.56044947994607	112.79393534693453	112.06906724450263	112.06626943957347	-3.322437217261737E-6	-3.861166156116639E-6	-3.939474904474582E-6	-4.082021035564098E-6	-3.888441229820503E-6	-4.503162630675454E-6	-3.763836646219194E-6
859.1962469779146	114.15840482711792	116.07303678368528	115.43233799263835	113.58099173754454	112.9617387942142	111.95960135961121	112.57546240320572	-3.4159979949428105E-6	-3.855816305657465E-6	-3.954597141025805E-6	-4.085513038066402E-6	-3.874542170467996E-6	-4.530271818004085E-6	-3.9265297896709034E-6
860.1300983674423	114.12890063412488	116.00299908469121	115.40876078531146	113.5449031367898	113.15252836131387	111.93493574722247	112.54945672303438	-3.3067415690052164E-6	-3.893213218858488E-6	-3.9252711530702125E-6	-4.135138995637279E-6	-3.7918313481778173E-6	-4.535501642192747E-6	-3.776575889494999E-6
861.0640141428589	114.24966828990728	116.05414566894372	115.41550562158227	113.49427111553294	112.78710015532043	112.15325016528368	112.1159521318399	-3.37875329716646E-6	-3.902304341578324E-6	-3.958405075278474E-6	-4.154559156502636E-6	-3.7623041927553716E-6	-4.4793697558143005E-6	-3.9306727814961205E-6
