Time_(s)	Delta_F/n_n=1_(Hz)	Delta_D_n=1_()	Delta_F/n_n=3_(Hz)	Delta_D_n=3_()	Delta_F/n_n=5_(Hz)	Delta_D_n=5_()	Delta_F/n_n=7_(Hz)	Delta_D_n=7_()	Delta_F/n_n=9_(Hz)	Delta_D_n=9_()	Delta_F/n_n=11_(Hz)	Delta_D_n=11_()	Delta_F/n_n=13_(Hz)	Delta_D_n=13_()
3201.56483475766	-54.00941399484873	1.0956953770740671E-6	-52.229350090026855	2.4746196047725224E-6	-50.6606753513217	2.5438474688075383E-6	-49.35630839743784	2.675859780178433E-6	-48.841932037638294	2.8827496187017513E-6	-48.68163567713716	3.018644045271057E-6	-47.636850849940224	3.9212690546232585E-6
3202.498652392124	-53.98880985286087	1.0517425429271707E-6	-52.23085920326412	2.499359381701906E-6	-50.52045723721385	2.588578791952933E-6	-49.36532754876784	2.714461395641462E-6	-48.86881558100382	2.7274215346022844E-6	-48.704198735681445	3.1693960582923055E-6	-47.50956800580025	3.870824115090936E-6
3203.432452949143	-54.08014019485563	1.0633600646467044E-6	-52.15878492159148	2.4611746284314414E-6	-50.652503949403766	2.5334107818820995E-6	-49.402028563831536	2.7940017159195485E-6	-48.8149064357082	2.875882019867139E-6	-48.77121784199368	3.2153320351744225E-6	-47.67556806596426	4.113827106304175E-6
3204.3662527566926	-54.006028939038515	1.0353509357513037E-6	-52.196815410008035	2.4641700108357406E-6	-50.609343729913235	2.536653538300792E-6	-49.36940023728779	2.696993467544588E-6	-48.78187997721963	2.839838021308059E-6	-48.72319066321308	3.1343871532522476E-6	-47.553490336697834	3.926426608246182E-6
3205.300073905087	-53.932437910698354	1.0541463347217995E-6	-52.18908816948533	2.4629335437173234E-6	-50.726982997357844	2.5336354686349995E-6	-49.46705882038389	2.7367856415172243E-6	-48.74614494956202	2.821344251144117E-6	-48.62287686020136	3.104457110022498E-6	-47.51206734146063	3.915655653800274E-6
3206.2339237208103	-53.97850444354117	1.0826728258681137E-6	-52.131820326671004	2.4713538942825147E-6	-50.516479479521514	2.6023916284596284E-6	-49.36561517523868	2.716162158080372E-6	-48.73675857649909	2.8293942063455953E-6	-48.807381743057206	3.048560271076361E-6	-47.575328306509896	3.865266327920537E-6
3207.1677263127303	-53.850401930511	1.0254352552119023E-6	-52.16683709310988	2.474573420923812E-6	-50.579254002124074	2.552904844664106E-6	-49.3566474840045	2.7067303679288534E-6	-48.70760469718112	2.7916602536108255E-6	-48.79566790908575	3.128339855548368E-6	-47.50684682623698	4.012211683599104E-6
3208.101536161872	-53.962817722931504	1.0459683833437565E-6	-52.19709008000791	2.4447921389568516E-6	-50.57591421976686	2.5517438575004675E-6	-49.26630373299122	2.70206625122761E-6	-48.74137322190735	2.9327260427713058E-6	-48.708140946924686	3.2112606782276273E-6	-47.47379412845923	3.874223855029223E-6
3209.0353979382235	-53.9753711624071	1.0280102308830126E-6	-52.15812426370879	2.4956666108104516E-6	-50.67200994491577	2.535883992151874E-6	-49.435353950730395	2.706276213818823E-6	-48.75313795523511	2.8267296565814013E-6	-48.76283340223811	3.172747612546485E-6	-47.21441842672917	3.864405839691987E-6
3209.9691979049185	-53.94592519849539	1.050630873807891E-6	-52.23083614682158	2.464752547561629E-6	-50.537542023509744	2.539149619776418E-6	-49.4126674373235	2.695478732891871E-6	-48.60143936591016	2.7953380159002797E-6	-48.56642619317228	3.125817699001874E-6	-47.6844492405653	3.8858612826654345E-6
3210.9030124150217	-54.039036801084876	1.0242168763909465E-6	-52.26381150136391	2.428254071823948E-6	-50.476500163972375	2.5962921040939785E-6	-49.25556991036449	2.7800132831501168E-6	-48.60358808437983	2.823280227291753E-6	-48.56642619317228	3.125817699001874E-6	-47.70276184895864	3.821437387518297E-6
3211.8368739025213	-53.86465976014733	1.0234074377923875E-6	-52.08818913437426	2.444329015833396E-6	-50.64221325740218	2.545821631836227E-6	-49.451217983450206	2.7202971777164097E-6	-48.655467035869755	2.810774416935467E-6	-48.58063330772248	3.0692520240993917E-6	-47.5122875387852	3.871505889402178E-6
3212.770691543305	-53.86921396292746	1.0687323358950077E-6	-52.12539234509071	2.479212041652982E-6	-50.643072076886895	2.482021229716357E-6	-49.29574327915907	2.67287088556591E-6	-48.69578282286724	2.917725797680853E-6	-48.36940135332671	3.1606804236447317E-6	-47.329975944298965	3.931074758256348E-6
3213.7045127185215	-53.854979410767555	9.920696947207587E-7	-52.07237512245774	2.4669488555083383E-6	-50.556211195141074	2.5148151485776895E-6	-49.334117693560465	2.826846641305311E-6	-48.773551385435795	2.7809643658139812E-6	-48.49989174780521	3.064090312348999E-6	-47.63274220893016	3.862835016408528E-6
3214.6383420029497	-53.861193555407226	9.806273595200539E-7	-52.20531862912079	2.4452878035618336E-6	-50.447512711584565	2.5741294008694204E-6	-49.33641169113772	2.683396259439271E-6	-48.76189000821776	2.7897564576739425E-6	-48.80012008683248	3.0936171834940147E-6	-47.55502554946221	3.889392584231904E-6
3215.5721702694527	-53.71327089238912	1.0200626983662068E-6	-52.06258128397167	2.447871198033594E-6	-50.44521093145013	2.599294777136694E-6	-49.20881922649486	2.6556316630585908E-6	-48.56496210313506	2.8318526807183104E-6	-48.66037451069463	3.1941196073112077E-6	-47.563087025514015	3.7912491304146535E-6
3216.5059847935117	-53.824388056993484	1.0051959784917845E-6	-52.038898592193924	2.450459552135175E-6	-50.464941032975915	2.5473427495462347E-6	-49.33820676910026	2.747864523497691E-6	-48.64705937604109	2.804092509900289E-6	-48.7411280694333	3.2971562497265285E-6	-47.4536353172018	3.943697925080778E-6
3217.439798977222	-53.84089836385101	1.0700565527250018E-6	-52.082251488541566	2.461638284425601E-6	-50.42897785678506	2.5380532207739336E-6	-49.173497397984775	2.6333982731998744E-6	-48.55310407694843	2.825633747673522E-6	-48.54424501887777	3.209383276001827E-6	-47.30457513836714	3.886679043484876E-6
3218.3736508526413	-53.78119830600917	1.0122245609405314E-6	-52.07851832980911	2.487358076482167E-6	-50.48227659165859	2.525645815915767E-6	-49.22652998034443	2.7129728106787567E-6	-48.795354974766575	2.8234284955061095E-6	-48.64757450805469	3.0154593447224667E-6	-47.43142357239356	3.911385209149758E-6
3219.307503800827	-53.79080943763256	9.84782429658867E-7	-52.05461962831517	2.4404089008583604E-6	-50.510531335324046	2.5591264845237964E-6	-49.332902521959376	2.713528169052208E-6	-48.53378529598316	2.8203328328216232E-6	-48.729448001493104	3.264090255795257E-6	-47.28304707087003	3.970510296255356E-6
3220.24131087633	-53.7255571288988	1.0361235991826413E-6	-52.07813393572966	2.4538860149139145E-6	-50.52762993201613	2.5317919440511426E-6	-49.282499397439615	2.6530800632986726E-6	-48.53782677484883	2.8778777775057983E-6	-48.405086227438666	3.0929220880712526E-6	-47.239059816759365	3.8677554488707454E-6
3221.175118960344	-53.79609458241612	1.0656018952286085E-6	-51.99868377111852	2.4732857646820336E-6	-50.47148725241423	2.5374349259010864E-6	-49.20759936954294	2.709113826597918E-6	-48.689132269057964	2.793659902887365E-6	-48.598311290822245	3.1083702607728048E-6	-47.42886069932809	3.8614937419855926E-6
3222.109001167616	-53.76412711851299	1.0253361836286626E-6	-52.03800522349775	2.45333259049239E-6	-50.494169388711455	2.5437792373784866E-6	-49.270301683672834	2.723194356759996E-6	-48.555086360209515	2.7680880795620338E-6	-48.4448317384178	3.0710280091909663E-6	-47.432182815785595	3.85700077029427E-6
3223.0428007248247	-53.78295597061515	1.0071983166057307E-6	-52.01019261404872	2.4444396903919438E-6	-50.454917235672475	2.462993858152085E-6	-49.37431650928089	2.650302756496492E-6	-48.671692683464954	2.8238547336719523E-6	-48.53925168243322	3.023763986671128E-6	-47.35172952081148	3.849894323288612E-6
3223.9765834908094	-53.81154306884855	1.0205492134860643E-6	-52.059236182520785	2.4250497750030937E-6	-50.42829744368792	2.5616413650069933E-6	-49.27604799824102	2.6933828888831387E-6	-48.8142979633477	2.7312390668208218E-6	-48.36491986296394	3.1449619337375483E-6	-47.60052012709471	3.898493691839778E-6
3224.910453548279	-53.94482017494738	1.0238155040043933E-6	-52.0370294197152	2.493971336948596E-6	-50.43030901774764	2.553282912426126E-6	-49.327327622898984	2.7202151851165934E-6	-48.69974544809924	2.812604321627299E-6	-48.649736311625354	3.175763355801241E-6	-47.373294076667385	3.8664608795967815E-6
3225.8443021222033	-53.77993789408356	1.0380540965881295E-6	-51.95247124570111	2.465841555792037E-6	-50.49782232195139	2.513327603115745E-6	-49.125348889401984	2.7066246631334863E-6	-48.53999561319748	2.7215154992315074E-6	-48.43729149347002	3.175513903225268E-6	-47.29005257842633	3.985210967704335E-6
3226.7781788476373	-53.756462319754064	1.0515948915204446E-6	-52.01459924131632	2.429017751475176E-6	-50.45834392085671	2.5217014649903265E-6	-49.24207985826901	2.7619571800357085E-6	-48.455216911931835	2.857842792087912E-6	-48.592605976895854	3.012762762139411E-6	-47.547348683843246	4.025947653507332E-6
3227.7119659903915	-53.84658152516931	1.0360346017376483E-6	-51.99115423237284	2.4580168836371165E-6	-50.472576054930684	2.492041878803176E-6	-49.29144547028201	2.722343051672754E-6	-48.562447230849	2.847323810822782E-6	-48.544227694245905	3.161911331549239E-6	-47.386942236469345	3.845125136073569E-6
3228.645782623494	-53.70263512432575	1.0192387982287479E-6	-51.99513538368046	2.4546699901966643E-6	-50.399460358172654	2.541862248702805E-6	-49.34079042289938	2.636643531533529E-6	-48.42855968823036	2.8582836541199462E-6	-48.5550964129242	3.0199937553213925E-6	-47.38883701826517	3.907981296248755E-6
3229.579625805939	-53.66190680116415	9.977942627923948E-7	-52.01136619473497	2.4633585915373164E-6	-50.45067364573479	2.5471110785450584E-6	-49.34957999842508	2.6569372294357393E-6	-48.54968140108718	2.7456815262263246E-6	-48.69002884219993	3.107423448278892E-6	-47.23135899465818	3.8042746648074923E-6
3230.513478530968	-53.75756611954421	1.0417900895770614E-6	-52.06448828180631	2.460910296852301E-6	-50.4316376812756	2.5224116054896285E-6	-49.325781270861626	2.6522948491383106E-6	-48.671264404224026	2.8344198996683604E-6	-48.56576479835944	3.0998585789681265E-6	-47.274612065691215	3.921790989789881E-6
3231.4472624290775	-53.68205916322768	1.0458790531761987E-6	-52.01216191984713	2.4472069835784825E-6	-50.34428569748998	2.6174345969643786E-6	-49.275187419993536	2.6767562178106608E-6	-48.511740669608116	2.8574890133676987E-6	-48.53119843791831	3.1973999434136633E-6	-47.40953356371476	4.054960301764186E-6
3232.3810688380822	-53.75385935977101	9.872780281692628E-7	-51.97071277846893	2.438594917613117E-6	-50.42541825175285	2.5544464781401745E-6	-49.2116916179657	2.6371398554246947E-6	-48.76891899274455	2.9083536720499864E-6	-48.681817031042144	3.1861520287574958E-6	-47.30530586437537	4.000704575908944E-6
3233.3149116209393	-53.69699395541102	9.960059944699642E-7	-51.9932668308417	2.457901260589332E-6	-50.43892235532403	2.5476199028235053E-6	-49.18344502470323	2.6675751100848873E-6	-48.7324823298388	2.756651343648937E-6	-48.57721524617889	3.0638181414933355E-6	-47.51269964415293	3.861066556896559E-6
3234.248731621349	-53.86144028790295	1.003489868861584E-6	-52.02567665961882	2.4343664403666274E-6	-50.507065364718436	2.5190711041236816E-6	-49.30818931119783	2.664237691583335E-6	-48.56264765477843	2.8689413053736406E-6	-48.45407076450911	3.13190339257881E-6	-47.33495334134652	3.847522277482905E-6
3235.1825922035764	-53.73111810348928	1.0229886187319002E-6	-51.97020900001129	2.433736028770601E-6	-50.36089544221759	2.5468592151375413E-6	-49.17610598142658	2.658101146855554E-6	-48.614115643004574	2.805874750366554E-6	-48.64089069989595	3.199083632362599E-6	-48.05022939810386	3.848925566438008E-6
3236.1164095274994	-53.661544376052916	1.0398280310704015E-6	-51.998748283212386	2.4298168614706633E-6	-50.59615361019969	2.531385911065914E-6	-49.28864986768791	2.719756357721489E-6	-48.52748632099893	2.8000285219828715E-6	-48.64439692212777	3.0900243181857835E-6	-47.45383274497894	4.00895835775701E-6
3237.0502417196785	-53.71739982906729	1.013498082498164E-6	-51.89154494802157	2.455516521042059E-6	-50.26303293555975	2.5547618129750514E-6	-49.212895178369116	2.7660048604342735E-6	-48.490127162800896	2.902904449668487E-6	-48.6729744002223	3.12374753000032E-6	-47.62586460147913	3.895358870602928E-6
3237.984092870785	-53.684230878949165	1.0200422247324593E-6	-51.94745755816499	2.470290301347707E-6	-50.47902645021677	2.5589202054038447E-6	-49.295585201254916	2.679207808179294E-6	-48.66676289670997	2.808254812939091E-6	-48.47688640789552	3.123462243275602E-6	-47.542232139752464	3.867290832027849E-6
3238.917966129618	-53.69823197554797	1.0171062918220989E-6	-52.07029487751424	2.4639672805389437E-6	-50.50325485616922	2.5150490037949443E-6	-49.294209805982454	2.685888551504976E-6	-48.58764450252056	2.872048697646036E-6	-48.63627534021031	3.084912617555026E-6	-47.47055853731357	3.7651758265554386E-6
3239.851819697098	-53.76585820131004	1.015964962931869E-6	-52.01308982757231	2.441383361196655E-6	-50.47732508331537	2.5434018335001825E-6	-49.15783917797463	2.7034942150163006E-6	-48.58764450252056	2.872048697646036E-6	-48.12186678431251	3.1392340601400288E-6	-47.41514354657669	3.769928593970337E-6
3240.785651121575	-53.68319041468203	1.0365284854847528E-6	-52.02190551596383	2.4028229596626102E-6	-50.39471363350749	2.557632444233739E-6	-49.184920836772235	2.6714522279382044E-6	-48.5330556763543	2.7842451748069354E-6	-48.57586922699755	3.1549216854848957E-6	-47.392178687911766	3.806761524601459E-6
3241.7194573206434	-53.576877400279045	9.767864750874467E-7	-52.02764299698174	2.42997471175727E-6	-50.41342257037759	2.5770859642982604E-6	-49.3355769429888	2.719588225419178E-6	-48.554191414680744	2.810006898651323E-6	-48.67946098270741	3.2266320722390437E-6	-47.44168889694489	3.6926534728673753E-6
3242.653297520356	-53.691102784127	9.689274805178513E-7	-51.97609437070787	2.4485540279286513E-6	-50.37829361259937	2.5226364855208375E-6	-49.350414173943655	2.734738795905412E-6	-48.55442008872827	2.832689604254657E-6	-48.67454360764135	3.1990836601450087E-6	-47.348298233288986	3.79317434078364E-6
3243.5871024610583	-53.738154345192015	9.90002115699518E-7	-51.99599706133207	2.444142824997264E-6	-50.388882832229136	2.532496001693001E-6	-49.2831043398806	2.7524770835023324E-6	-48.574881713423466	2.84958959877391E-6	-48.43070304800164	3.172128633823946E-6	-47.28621576153315	3.848234955537971E-6
3244.5209621697277	-53.58124785590917	1.007959698729583E-6	-51.93961791135371	2.420430383155459E-6	-50.434825806319715	2.5662771361627756E-6	-49.1790227368474	2.6862406196265535E-6	-48.75926651971208	2.7983300018252056E-6	-48.40391284295104	3.1530369925595437E-6	-47.65824018648038	3.964393565452029E-6
3245.454804163184	-53.619981890544295	9.794929255326043E-7	-51.98516186823448	2.439149068896409E-6	-50.47255331799388	2.515444207824223E-6	-49.070946499705315	2.7523874466253777E-6	-48.50522024681171	2.855974825583088E-6	-48.642953744666144	3.1294139136344633E-6	-47.46753362967418	3.89889311997241E-6
3246.388626120299	-53.67051215749234	1.0204816090770685E-6	-51.92192578688264	2.4383561910533294E-6	-50.34536680355668	2.5437440856918307E-6	-49.12484320359571	2.7255486566801318E-6	-48.46898632248243	2.7829846988509162E-6	-48.70374392176216	3.1254614884869593E-6	-47.2829519665012	3.738713674495962E-6
3247.3224665538937	-53.75885711982846	1.018909389965386E-6	-51.98256926176449	2.4704321380393773E-6	-50.366196448355915	2.52450902809423E-6	-49.11375753687961	2.7203356714806026E-6	-48.581020252572166	2.7542129881238632E-6	-48.50961405106566	3.202712104970559E-6	-47.50334888123549	3.8233372900255065E-6
3248.2563332118693	-53.53280623070896	1.0586087316500638E-6	-51.98025129176676	2.3914444963277096E-6	-50.38041364178061	2.5625077659631804E-6	-49.1651948094368	2.760957130470008E-6	-48.63132498661677	2.717484376688886E-6	-48.62719647992741	3.104628812091687E-6	-47.5418632666652	3.7818089767261125E-6
3249.1902166428254	-53.62646984681487	1.0594724480486508E-6	-51.987885388856135	2.414930042460208E-6	-50.44606156796217	2.5678587549113428E-6	-49.06631034825529	2.7015441203016583E-6	-48.52711954381731	2.8514105279992262E-6	-48.59596269984137	2.990891654321677E-6	-47.593040940853264	3.771134105615801E-6
3250.1240781255638	-53.603858057409525	9.933096599831705E-7	-51.90672752882043	2.42859433180725E-6	-50.3536883123219	2.5102075811826317E-6	-49.20159991085529	2.676208212815776E-6	-48.554211784568096	2.7647114066562024E-6	-48.3615927669135	3.1403568054585654E-6	-47.40388901245136	3.957822838506156E-6
3251.057921675288	-53.64463432878256	1.0414423465229285E-6	-51.8778538890183	2.4251484071658607E-6	-50.367826611548665	2.514420501858577E-6	-49.06718082832439	2.6818662792846986E-6	-48.5342138202654	2.7508884906750613E-6	-48.56817218864506	3.006627715909489E-6	-47.2356247437688	3.887488367957726E-6
3251.9917604901434	-53.72034441679716	1.0024807835136429E-6	-51.89799515592555	2.4037837951331506E-6	-50.36236261576414	2.5266990355474466E-6	-49.17399816534349	2.678280744660189E-6	-48.57538694888353	2.764338443297411E-6	-48.627607176249676	3.123232057691575E-6	-47.4303858389075	3.8519570312114146E-6
3252.9255387720655	-53.58400768227875	9.980175624159783E-7	-51.863662875567876	2.38778340416515E-6	-50.33557589352131	2.5502803287110983E-6	-49.17833100259304	2.660456327756606E-6	-48.607631277706886	2.72912673848732E-6	-48.61337809738788	3.2475056421550906E-6	-47.24367226774876	3.901199779575751E-6
3253.859354704935	-53.483471346087754	9.75761963510147E-7	-51.83560249581933	2.4342533055206805E-6	-50.35687043890357	2.510834561529992E-6	-49.145285066749366	2.593704311138552E-6	-48.35902723587222	2.868182363303251E-6	-48.33354388380592	3.012276983398434E-6	-47.1480440675066	3.9976307029280985E-6
3254.79321001275	-53.54513407032937	1.0238227895749234E-6	-51.86402048667272	2.4181365037611647E-6	-50.27827200964093	2.5092180469195357E-6	-49.06416674384049	2.6564807300780288E-6	-48.507736660540104	2.820213511702923E-6	-48.26746443794532	3.1108351053051416E-6	-47.465288736499275	3.6486237665622902E-6
3255.7270659861088	-53.486787382513285	9.901521192174256E-7	-51.9122035689652	2.4394061404109835E-6	-50.3189300917089	2.4514394464778715E-6	-49.13661076767104	2.66580047872927E-6	-48.40462751355436	2.8283566980889877E-6	-48.402996955947444	3.144319651791929E-6	-47.181207990417114	3.820839415830235E-6
3256.660898293689	-53.582474902272224	1.032087705356852E-6	-51.86962288245559	2.429085707216118E-6	-50.21458709388971	2.5138901856035017E-6	-49.042187001023976	2.6898605063002765E-6	-48.372143702374565	2.850721475781585E-6	-48.55081081729043	3.0952743728792715E-6	-47.39466058749419	3.7881945894624073E-6
3257.594737433627	-53.50548993051052	1.0152987539227944E-6	-51.78434035927057	2.412968582090892E-6	-50.262517656385896	2.5021343555640388E-6	-49.13410424015352	2.6731142776546335E-6	-48.37967638423046	2.7848042528345966E-6	-48.14148521558805	3.074898147618037E-6	-47.332596122072296	3.756587275361326E-6
3258.52856067629	-53.37178739067167	1.0235283544582818E-6	-51.81585637666285	2.390239614358556E-6	-50.143628439307214	2.499800878262489E-6	-49.02529505533831	2.6660057700719656E-6	-48.428159573011925	2.7028044606971423E-6	-48.31331683695316	3.1232265064104063E-6	-47.34254059252831	3.810721953540291E-6
3259.462338663054	-53.37449535448104	1.0092602920772293E-6	-51.757191644360624	2.3880047696599052E-6	-50.21255586221814	2.5127616248949932E-6	-48.98024026517357	2.688763403350109E-6	-48.51770427574714	2.7594724104860335E-6	-48.40958368168636	3.198015686429632E-6	-47.23388543438453	3.8003241295711217E-6
3260.3961397699863	-53.410167013294995	9.68239118756542E-7	-51.76715719637772	2.470848213843125E-6	-50.24885092824697	2.482897092971354E-6	-49.05513477006129	2.6319963433317273E-6	-48.41604348437654	2.7781171966348493E-6	-48.63740631667051	3.085784459459266E-6	-47.45848777317084	3.802828779824705E-6
3261.3299543115663	-53.38521940540522	9.798241504536303E-7	-51.73139414625863	2.400657141303264E-6	-50.15369024425745	2.5520849681354315E-6	-48.93410355171987	2.6703373705405344E-6	-48.25793416466978	2.7429756225437127E-6	-48.333395978266545	3.1564463821179094E-6	-47.25448533835319	3.7434961032061854E-6
3262.263755828218	-53.3771320078522	9.658596013141355E-7	-51.71678931824863	2.4072534203411415E-6	-50.18546215966344	2.5708048723421394E-6	-48.99762765956776	2.6988538448280463E-6	-48.39003381298648	2.755890958256062E-6	-48.18718180873177	3.1377778107001325E-6	-47.15607772767544	4.014402126840974E-6
3263.1975963276177	-53.442240624688566	1.001083272840974E-6	-51.7705540911605	2.4305902800030336E-6	-50.20523521527648	2.5673564871901136E-6	-48.998678544802324	2.792193435547524E-6	-48.40380959626701	2.756774421029811E-6	-48.28261618383906	3.007428103015501E-6	-47.026416139533886	3.781038113185239E-6
3264.1315031290824	-53.369973028078675	1.0113341233502246E-6	-51.71635737208029	2.432783757286061E-6	-50.22527307122946	2.457702589102437E-6	-48.99251536386354	2.6452778863740806E-6	-48.184032030403614	2.6785551271020866E-6	-48.37524485655806	3.116721981068248E-6	-46.98874994023488	3.96364670758263E-6
3265.06539999636	-53.381842728704214	1.0116397004903137E-6	-51.77312054733435	2.4073530350500927E-6	-50.13715200051665	2.503509896507422E-6	-48.892138924981865	2.6345334131364578E-6	-48.14077659199635	2.6560801791031805E-6	-48.43597290800376	3.1045121575921095E-6	-47.07760272920132	3.819147032128685E-6
3265.9992098978364	-53.28688822314143	9.888974338263606E-7	-51.65602272065977	2.3669005049338423E-6	-50.069371504336594	2.478886331776784E-6	-48.971139203224865	2.659218287789133E-6	-48.24038768311342	2.7127088889563895E-6	-48.60845911231908	3.091332787932724E-6	-47.503857295673626	3.9239772166655345E-6
3266.9330240720137	-53.19512439053506	1.0240200256589967E-6	-51.625538754587375	2.37413082967999E-6	-50.246389132738116	2.552751571596772E-6	-48.79947653199945	2.627964492355652E-6	-48.29605546593666	2.7957063168634525E-6	-48.274135238745	3.0442892871653828E-6	-47.423343619475	3.8144098041153666E-6
3267.86688574644	-53.3783524595201	1.001939253743615E-6	-51.755703980724014	2.4327875635112256E-6	-50.122139871865514	2.5215172697481785E-6	-48.897207477263045	2.677336835280034E-6	-48.42763436502881	2.7204055500819346E-6	-48.29867872731252	3.0962416749616038E-6	-47.25862033550556	3.977263078423933E-6
3268.800730045164	-53.289814384654164	9.875204640674424E-7	-51.7078752592206	2.4097312939798637E-6	-50.12326264753938	2.4824389025325305E-6	-48.85072291429554	2.713368027063996E-6	-48.32107578217983	2.7044592073875625E-6	-48.2845595384186	3.111046014636523E-6	-47.292551605174175	3.770379460017945E-6
3269.7345457459273	-53.29231670033187	1.0504018375815998E-6	-51.5842751810948	2.38582861509349E-6	-50.143043021857736	2.4815602107133817E-6	-48.95591782246317	2.680956311388539E-6	-48.33476069900725	2.7620138560428847E-6	-48.2242886302146	3.104397789550041E-6	-47.048467540970215	3.923239960697752E-6
3270.6683427798343	-53.32654322590679	1.026853982998466E-6	-51.642845288539924	2.4149201984725226E-6	-50.155563867092134	2.566679648238258E-6	-48.862401843070984	2.5999030969167138E-6	-48.41667248225875	2.7773207550303285E-6	-48.29979748956182	3.0661789998741957E-6	-47.10140664130449	3.860331935385096E-6
3271.602163663943	-53.341602564789355	1.0259259889062512E-6	-51.60586776522299	2.4150756303468438E-6	-50.08059609979391	2.5190486593827373E-6	-48.91310872669731	2.6199058101904145E-6	-48.268871035012936	2.731065030958779E-6	-48.222865193404935	3.2014559521332256E-6	-47.24092209224518	3.7565955442959216E-6
3272.5359871555147	-53.29936237633228	9.892547045710874E-7	-51.67756062373519	2.408744842155125E-6	-50.16580818295479	2.5686504195046253E-6	-49.03680101994957	2.7261828745554247E-6	-48.270575161609386	2.8367596240582604E-6	-48.26303223114122	3.0811847182115178E-6	-47.46520125808624	3.894948837821003E-6
3273.4698572107136	-53.32508061826229	1.0491793875981289E-6	-51.649243883788586	2.397509164145644E-6	-50.02815293893218	2.5155927693223956E-6	-48.817177122192724	2.692468165119472E-6	-48.37469395581219	2.7386056016215577E-6	-48.46006580577655	3.1371255638309195E-6	-47.023828433683285	3.836952883297178E-6
3274.403660262308	-53.254048274829984	9.923148625799716E-7	-51.64957492612302	2.4184880582501893E-6	-50.10656453222036	2.5293881851519396E-6	-48.80191633850336	2.6769467138342793E-6	-48.44183301594522	2.6701468575763247E-6	-48.09189620681784	3.0702114728523006E-6	-47.419496225622986	4.017497129254292E-6
3275.337509204582	-53.20011718850583	1.0205449993397797E-6	-51.607588202382125	2.3774513915895198E-6	-50.02312098890543	2.4881827064459E-6	-49.03626835665533	2.6803174213420403E-6	-48.428439224759735	2.822604906866399E-6	-48.21264256469228	3.1213723683060703E-6	-47.064896622529396	3.9173241007163E-6
3276.271322553824	-53.31619035359472	1.0025726302102323E-6	-51.6612427936246	2.3903911662945146E-6	-50.068391507864	2.5026752765178195E-6	-48.89797068067959	2.696666495280125E-6	-48.099292823837864	2.7821921388131485E-6	-48.106324556198985	3.0671443214617532E-6	-47.14443898487549	3.914907656680898E-6
3277.2051821791592	-53.295972622931004	1.0031319347399517E-6	-51.59269750863314	2.4144897806846043E-6	-50.12836878374219	2.485986611075458E-6	-48.821171819099355	2.6628888953606476E-6	-48.29397566037046	2.836151642593161E-6	-48.19770664044402	3.0908009284485083E-6	-47.344860355441384	3.967448674917231E-6
3278.1390392300586	-53.22255557216704	1.0187277894472884E-6	-51.63619721929232	2.404581242812249E-6	-50.10067955479026	2.5495041470198856E-6	-48.93666198849678	2.7039110471511086E-6	-48.25579622884592	2.7195610260974986E-6	-48.27896634624763	3.070071411111883E-6	-47.215987214675316	3.91788171015741E-6
3279.0728556062704	-53.30632522609085	9.502508153605015E-7	-51.63030441539983	2.4060915782018804E-6	-50.05387658178806	2.4651870541794892E-6	-49.03913027048111	2.7184248417899996E-6	-48.33519449995624	2.7545088874659064E-6	-48.29371727257967	3.1702346970541073E-6	-47.364343823721775	3.82142091651001E-6
3280.0067055750637	-53.16113174427301	1.0525531844901071E-6	-51.6414841512839	2.4271184954013122E-6	-50.12637634649873	2.5145446767976256E-6	-48.93920536339283	2.6585110776172527E-6	-48.248612370755936	2.7472482357097445E-6	-48.29683573476293	2.9346504322857726E-6	-46.97548150156553	3.8115954069315437E-6
3280.9405443743	-53.230974706821144	9.712316764755313E-7	-51.60448864040276	2.3883573932745393E-6	-50.12441387698054	2.48427027457312E-6	-48.78807650293623	2.696557691625996E-6	-48.113580644958546	2.831171224319351E-6	-48.225092478096485	3.1531476834335045E-6	-47.29262814498865	3.850551414955064E-6
3281.8743523339763	-53.258743891492486	9.616784607432136E-7	-51.67107414019605	2.4052180456687617E-6	-50.1124200321734	2.501313644811344E-6	-48.73255804926157	2.6331891476233317E-6	-48.26069950312376	2.8162322318384364E-6	-48.34212585877288	3.0626214467415657E-6	-47.11124974145339	3.797402878819462E-6
3282.8081511677087	-53.217292342334986	9.990164110034784E-7	-51.62601604747275	2.424369890835032E-6	-50.04248273298144	2.496892828771606E-6	-48.93818539593901	2.680984681443515E-6	-48.212221673793266	2.689891709206895E-6	-48.135540559887886	3.2027592483399673E-6	-47.1436553299427	3.7784380526720203E-6
3283.7420308098403	-53.23552529793233	1.0214721257938392E-6	-51.59338460614284	2.407881393911909E-6	-50.11419639438391	2.4590996793521862E-6	-48.83294554054737	2.675944328826667E-6	-48.33284109830856	2.832084349746293E-6	-48.364010054279454	3.1087091073629143E-6	-47.21303313053571	3.8257249049869604E-6
3284.67585875973	-53.267642316408455	1.0335421180867515E-6	-51.547409269958735	2.3823720827606174E-6	-50.04592443630099	2.5398937957270707E-6	-48.86504122401987	2.7270039661652084E-6	-48.23511766559548	2.697235919563119E-6	-48.20227196677165	3.175590710587564E-6	-46.95994527236773	3.756571478602243E-6
