Time_(s)	Delta_F/n_n=3_(Hz)	Delta_F/n_n=5_(Hz)	Delta_F/n_n=7_(Hz)	Delta_F/n_n=9_(Hz)	Delta_F/n_n=11_(Hz)	Delta_F/n_n=13_(Hz)	Delta_D_n=3_()	Delta_D_n=5_()	Delta_D_n=7_()	Delta_D_n=9_()	Delta_D_n=11_()	Delta_D_n=13_()
2436.6929012074265	-553.2099479530007	-210.65070328339934	-117.4648070644055	-78.30059745742216	-59.86547148227692	-51.31502349560078	-1.5930543720449027E-5	-4.619624995922289E-6	-1.4564595776764733E-6	-1.1582011000286292E-6	-1.8730295234836475E-6	-4.5638737890388087E-7
2437.626690456968	-553.2030308184525	-210.65544582158327	-117.48266883300883	-78.10168878485759	-60.04001818190921	-51.17847718011875	-1.5962049504249313E-5	-4.578111565416257E-6	-1.5214648237218048E-6	-1.3018386676188115E-6	-1.9018505607166608E-6	-5.418819469589254E-7
2438.5605918909146	-553.2553632774701	-210.58847903087735	-117.3803287989327	-78.27965294404163	-59.90290195291693	-51.4479918176165	-1.596698019315558E-5	-4.539078672036162E-6	-1.4709027397155654E-6	-1.172885684394174E-6	-1.761660243461912E-6	-4.3517819392988597E-7
2439.4943854158987	-553.1641057649007	-210.6978339545429	-117.51063457131386	-78.29411303169198	-59.96157346191731	-51.1638831238334	-1.5954945193912223E-5	-4.600571397702757E-6	-1.4803692327140035E-6	-1.2523176551370381E-6	-1.8886919764271739E-6	-5.326320599496274E-7
2440.4281640497325	-553.1431397013366	-210.50339707955717	-117.51962184906006	-78.30908922106028	-60.097092836417936	-51.32058252222263	-1.593873386413348E-5	-4.583832394359095E-6	-1.4952885288292857E-6	-1.1753650719991895E-6	-1.8374044960816792E-6	-5.862372512813082E-7
2441.361949249494	-553.1543493786206	-210.7247886747122	-117.6063837802836	-78.18560937460926	-60.009142591194674	-51.200804500625686	-1.594596294933286E-5	-4.6373611271657855E-6	-1.4965120037236393E-6	-1.3378756993006344E-6	-1.7772007920126894E-6	-4.7372721796913207E-7
2442.295746309393	-553.310161539043	-210.62968603372573	-117.46062272467783	-78.07814070996311	-60.12481687556613	-51.07170645147562	-1.5922132636388364E-5	-4.592837048338533E-6	-1.4581362247917536E-6	-1.2659104932824083E-6	-1.8638549878555036E-6	-3.477806671393197E-7
2443.229541810744	-553.1935356687754	-210.55221125483513	-117.46105661456075	-78.1836431324482	-60.12939987534826	-51.559181039723065	-1.599452757876035E-5	-4.5781056362947784E-6	-1.5065455765146657E-6	-1.2486474921091225E-6	-1.8653156832538532E-6	-6.369174992322139E-7
2444.1633406871506	-553.1805636851738	-210.6945396386087	-117.45863067571607	-78.07843846579392	-60.34783177890561	-51.342325251836044	-1.5942179917059892E-5	-4.593988776895215E-6	-1.5155485234488183E-6	-1.2963078913144361E-6	-1.8707118280115949E-6	-5.986800672863764E-7
2445.0972034466263	-553.2707128028075	-210.55837051942945	-117.45589418283531	-78.3633129985796	-60.1340361610055	-51.46598460811835	-1.595651120097266E-5	-4.59798395140726E-6	-1.4688785731850357E-6	-1.2784357585934446E-6	-1.8491220950189388E-6	-5.055694281850881E-7
2446.0310348814646	-553.1545312659194	-210.55941858887672	-117.49419216811657	-78.12995199610789	-60.0367578687993	-51.42550350267153	-1.5974028029869123E-5	-4.6198158060217266E-6	-1.5256237935481706E-6	-1.229571149535393E-6	-1.821193260227166E-6	-4.6895698356244555E-7
2446.964847855921	-553.2725316751748	-210.67182753756643	-117.50528401881456	-78.30282639877663	-60.14134404943748	-51.50143858962334	-1.595783547194069E-5	-4.552406731228782E-6	-1.4813492827647475E-6	-1.3070438289807342E-6	-1.7764367128883366E-6	-5.956469910412172E-7
2447.898645520085	-553.223079568396	-210.55925546661018	-117.59922170319727	-78.21026537650161	-60.04932609606873	-51.103087773116734	-1.592375911639628E-5	-4.592692100612673E-6	-1.4692301212071196E-6	-1.3117439465154903E-6	-1.7925740241285764E-6	-3.883245224852702E-7
2448.832482336279	-553.2645470369607	-210.66328279823065	-117.52336406388453	-78.21780020743608	-60.13421180979772	-51.22179811333235	-1.5960587867392762E-5	-4.577770933744191E-6	-1.444566599627671E-6	-1.2736080652732358E-6	-1.8183442113207167E-6	-5.468364625233011E-7
2449.7663016456404	-553.2536138699701	-210.67891210317612	-117.48561111518315	-78.114364783797	-60.097005823796444	-51.5663208674926	-1.599720304344175E-5	-4.602758722708258E-6	-1.4654033111102712E-6	-1.2374579969336473E-6	-1.7511730305632837E-6	-6.134116207708094E-7
2450.700163161044	-553.2813638504595	-210.66100930869578	-117.57727493877921	-78.32179782539606	-60.08790740912611	-51.47841243445873	-1.596398553745535E-5	-4.5655158998209315E-6	-1.549411934396731E-6	-1.2049132993962312E-6	-1.7663133397043855E-6	-6.39835776770686E-7
2451.63405604578	-553.3077503697326	-210.68842598050833	-117.44116088428667	-78.28544185393386	-60.23176516389305	-51.327652321985134	-1.59574417411569E-5	-4.562268073031277E-6	-1.4492073050341068E-6	-1.233132941763087E-6	-1.9015623343111903E-6	-5.838079991061986E-7
2452.5678888133907	-553.249687295407	-210.7724004164338	-117.660523048469	-78.28628113700285	-60.16386281766675	-51.36118863465694	-1.5945405712377956E-5	-4.619841630142346E-6	-1.5113403826690785E-6	-1.120302032032647E-6	-1.9500036034959806E-6	-5.230820582042612E-7
2453.5017293970723	-553.2126271352172	-210.6798312291503	-117.62492799333164	-78.46792572240035	-60.26523814892227	-51.446013348033794	-1.5937399638990893E-5	-4.577894613446928E-6	-1.4636078218684486E-6	-1.2551027257453777E-6	-1.8703568801993367E-6	-5.473127227898498E-7
2454.4355222295653	-553.2311395096282	-210.69001744687557	-117.43272573500872	-78.20455790973372	-60.065615791488774	-51.34766143789658	-1.593834942693553E-5	-4.578505756486911E-6	-1.4835158782650185E-6	-1.2640153290318198E-6	-1.7880751940035612E-6	-5.401431094732514E-7
2455.369338468092	-553.2953609929731	-210.71552774235607	-117.513481741505	-78.40930956105392	-60.14263910732486	-51.20195386444147	-1.59505557583182E-5	-4.561536185517548E-6	-1.5009934302493815E-6	-1.2235159618211315E-6	-1.6825893545401477E-6	-3.597402476136145E-7
2456.303142393009	-553.277385742714	-210.71787037700415	-117.53588571718761	-78.24382553166814	-59.90134705941785	-51.4929768133622	-1.5938413609542675E-5	-4.561314357305282E-6	-1.4880609977443142E-6	-1.2839471210996143E-6	-1.7728771712957999E-6	-5.26323590723947E-7
2457.2369228345283	-553.3638479976604	-210.63282203003763	-117.5630544051528	-78.34281034933196	-60.18800072304227	-51.28585663151283	-1.593241485352921E-5	-4.598491067386596E-6	-1.5040099786198908E-6	-1.2192800222901893E-6	-1.8498044680066028E-6	-5.668359517363349E-7
2458.1713708770403	-553.2525625346849	-210.75340525880455	-117.4912661739758	-78.41674494826131	-60.26153882389719	-51.41213944898202	-1.5919195205108243E-5	-4.566146244743403E-6	-1.5051104410555453E-6	-1.1813122096128188E-6	-1.7980487227782792E-6	-4.784422631809432E-7
2459.1051680346827	-553.3383924290538	-210.7854430295527	-117.51895201099771	-78.28801124377384	-60.216285322877496	-51.6335660047256	-1.5936400108820483E-5	-4.595315000670953E-6	-1.4544022996521993E-6	-1.1959089568345686E-6	-1.7947403917170011E-6	-5.406043497189556E-7
2460.0389599344867	-553.362762356177	-210.7647487513721	-117.58947303465435	-78.1557188472814	-60.079375017773025	-51.41273367404938	-1.591774276672297E-5	-4.618480603428679E-6	-1.3797269170065702E-6	-1.2603481763169723E-6	-1.7922258139049004E-6	-6.35616502154987E-7
2460.972778745185	-553.3965178504586	-210.63768556937575	-117.61428458137172	-78.35805844101641	-60.38368053531105	-51.442516367022805	-1.5913007583917972E-5	-4.561684360447204E-6	-1.4528047359574223E-6	-1.259762609590517E-6	-1.8459676851960866E-6	-3.88597542237706E-7
2461.9066029714477	-553.3235457756867	-210.70732931643724	-117.68869176187685	-78.37723573793967	-60.31915916773406	-51.68476613209798	-1.5923034065855622E-5	-4.51863887286432E-6	-1.4704096998112111E-6	-1.1794014766001982E-6	-1.7993707676388954E-6	-6.026101484457163E-7
2462.840416572701	-553.4089999136826	-210.78433180227876	-117.72059908722129	-78.27339488185115	-60.11114657331597	-51.7476258197656	-1.592653482174834E-5	-4.56015467018795E-6	-1.3975314817516078E-6	-1.2766568308006116E-6	-1.6675293146556602E-6	-2.9721114576241475E-7
2463.7742328821514	-553.380310572063	-210.66617031767964	-117.69684536755085	-78.28584362483687	-60.2481095817956	-51.66809440805362	-1.5916886718743775E-5	-4.596310438822782E-6	-1.4626003317624989E-6	-1.2558224924578092E-6	-1.8537541867666923E-6	-5.221182911794295E-7
2464.7080330907174	-553.3932369152704	-210.88643586561085	-117.67645011203629	-78.353602382044	-60.49469085037708	-51.23567157467971	-1.594540110815896E-5	-4.557793730147611E-6	-1.4518976532446065E-6	-1.1765051378916834E-6	-1.8219430975431703E-6	-4.2908788790674247E-7
2465.6418512660366	-553.4453129371008	-210.88633352741599	-117.52313555244889	-78.3071763076716	-60.17981615391645	-51.486837967657124	-1.5925857957237475E-5	-4.5808346356245705E-6	-1.3814721065578462E-6	-1.1936798141557744E-6	-1.7037568289439507E-6	-5.78571505700803E-7
2466.5757293989764	-553.4732706472278	-210.92235558182	-117.70087522800479	-78.43469014018774	-60.244239238852806	-51.61281401950579	-1.587630167773548E-5	-4.56525146893264E-6	-1.4411773129631422E-6	-1.2348655208191004E-6	-1.796699167446318E-6	-4.561143335786395E-7
2467.509509423619	-553.428713546445	-210.80885181203485	-117.73601579985448	-78.33104010257456	-60.32751219922846	-51.61567903596621	-1.58549750959672E-5	-4.5269109123656146E-6	-1.4676312731247887E-6	-1.231742434182982E-6	-1.8507085036758442E-6	-4.126966876683664E-7
2468.44334290004	-553.4358708380411	-210.9413198031485	-117.7362938033683	-78.37558795511723	-60.49041784690185	-51.38495331888016	-1.585930606085389E-5	-4.478056639202287E-6	-1.4400776977556456E-6	-1.2188050261254874E-6	-1.726282592903305E-6	-4.821581781087403E-7
2469.377109416011	-553.539013635988	-210.88188216537236	-117.66421385428735	-78.51122768140502	-60.15426540848884	-51.506821369322445	-1.5881448590982238E-5	-4.5151341582678486E-6	-1.4464837989876467E-6	-1.1196770373165778E-6	-1.8855756931019269E-6	-4.246113577741057E-7
2470.310928049568	-553.5703696999699	-210.86434524431826	-117.71444214348283	-78.56994242552254	-60.48444320329211	-51.498871478896874	-1.588038767025052E-5	-4.515560497998132E-6	-1.4266272994924167E-6	-1.2033120603753789E-6	-1.8107252988651276E-6	-5.210270076584834E-7
2471.2447586174053	-553.5676564232757	-211.0410595819354	-117.72677292355469	-78.54541244688961	-60.28118306533857	-51.69882713774076	-1.584468231459677E-5	-4.542835144446503E-6	-1.3791491395739967E-6	-1.2009020640333897E-6	-1.7019259324518084E-6	-5.497240506217296E-7
2472.1785798996752	-553.7256763453285	-210.98969086408616	-117.65369325450489	-78.5775174341268	-60.26772182299332	-51.7429063429053	-1.583063142682618E-5	-4.533963415291072E-6	-1.4002913363090475E-6	-1.1863464362976163E-6	-1.8447932101148782E-6	-4.018829533213768E-7
2473.112394558916	-553.6251137815416	-211.04779034927486	-117.69890736575637	-78.712605824901	-60.484974384985186	-51.656145829993946	-1.5830836987718353E-5	-4.499109917758447E-6	-1.4609575582028717E-6	-1.2072644180066862E-6	-1.7693392683999028E-6	-4.524249692619851E-7
2474.046220234161	-553.630862014989	-211.0075631931424	-117.86042102958474	-78.57972309490044	-60.35409593582153	-51.49642217617769	-1.5857517717926615E-5	-4.52259539539669E-6	-1.3905085301119395E-6	-1.1917798241392461E-6	-1.8110513893457547E-6	-2.878128045676352E-7
2474.9800681699585	-553.676112982134	-211.0779653556645	-117.80772294529847	-78.56750761220853	-60.41214129531925	-52.01969846911155	-1.5807687908636446E-5	-4.515369351612629E-6	-1.4161685728385779E-6	-1.2205765933484845E-6	-1.8401821932248177E-6	-3.9450295914041057E-7
2475.91387865222	-553.6984547271082	-211.14388468638063	-117.84911090774196	-78.54986012727022	-60.54640331864357	-51.79289469065574	-1.5818263119244237E-5	-4.456032894935486E-6	-1.3268613761280117E-6	-1.0262260184054346E-6	-1.7143749220912072E-6	-4.5782211172633704E-7
2476.847691626678	-553.6234194468707	-211.0554626122117	-117.84648038127592	-78.59075423330069	-60.429796712642364	-51.555815391242504	-1.5783718088003808E-5	-4.470000185140683E-6	-1.3854505448675962E-6	-1.223948790095628E-6	-1.8303209621361289E-6	-4.023759146413075E-7
2477.7814936094355	-553.6625253378103	-211.06696489080787	-117.97401835662978	-78.53524574802981	-60.41254353455522	-51.47868579683396	-1.58087131805476E-5	-4.4777806418808E-6	-1.4222782887917242E-6	-1.1262720998442185E-6	-1.7682398661768078E-6	-4.1019690895328573E-7
2478.715304168357	-553.8369545197735	-211.1106850735843	-118.09656691338334	-78.56791229628854	-60.55152007937431	-51.64540396860013	-1.578736202300461E-5	-4.4160050034696774E-6	-1.3323808432191776E-6	-1.1196865832323257E-6	-1.778258498425826E-6	-2.9270015913713295E-7
2479.649217400919	-553.8104969679067	-211.10115031003951	-118.06306246987411	-78.75379274702735	-60.52995358949358	-51.91836922845015	-1.572965705115995E-5	-4.470691623227672E-6	-1.3662683302628081E-6	-1.1513565688830654E-6	-1.605118090119371E-6	-4.477783909696587E-7
2480.5830549353464	-553.8179429682592	-210.98759098351002	-117.89854484796524	-78.60678651763334	-60.50135560807857	-51.71395483211829	-1.575738937203145E-5	-4.415596718593365E-6	-1.2954246059829086E-6	-1.10457799585503E-6	-1.7351865372047733E-6	-5.174768254135128E-7
2481.5168592929967	-553.8278138892105	-211.18469045013188	-118.03803940330234	-78.86084672229157	-60.61578603156588	-51.75943233072758	-1.5739956629409795E-5	-4.434789582257587E-6	-1.363283464158769E-6	-1.124841457403672E-6	-1.6983163950573668E-6	-3.108362287841096E-7
2482.450695768367	-553.8183390845855	-211.2648587614298	-118.00179571019751	-78.841453358531	-60.48718104850162	-51.797218181192875	-1.5742929194434245E-5	-4.4342306327858916E-6	-1.4125372270355822E-6	-1.1403653340770833E-6	-1.713020365842329E-6	-2.435547847398536E-7
2483.3844799280273	-553.9255151214699	-211.26019516289233	-117.99618253324714	-78.69979910552502	-60.60628596151417	-52.05281370706283	-1.5725993218901346E-5	-4.397028654548683E-6	-1.3597650122118072E-6	-1.0400508754312857E-6	-1.6702406636723565E-6	-4.780329296692228E-7
2484.318282836328	-553.9337122396877	-211.24507978409528	-118.04501818971974	-78.77830992804633	-60.70545589856126	-51.972303332044525	-1.5712026395318197E-5	-4.407901240735849E-6	-1.322155819902322E-6	-1.171087496466716E-6	-1.6382401278478362E-6	-4.3754239688980864E-7
2485.2521183947442	-554.0013780767719	-211.1958126962185	-117.96581580064127	-78.78208261893855	-60.41216643967412	-51.94232599609173	-1.5695019248359123E-5	-4.36726130679667E-6	-1.316727293317841E-6	-1.0297922636588047E-6	-1.7668523998141136E-6	-4.389410678525354E-7
2486.185920054088	-553.9638815863678	-211.31051398441195	-118.04770870826074	-78.74861350324419	-60.61254816095937	-51.95099372359422	-1.565483805607607E-5	-4.376212393452218E-6	-1.2942208168787166E-6	-1.1094560035899693E-6	-1.711042642081392E-6	-4.195624337010906E-7
2487.1198223188044	-553.9562679988643	-211.26776939556004	-118.02921044720071	-78.62909309234884	-60.69296468997543	-51.83619270416406	-1.565016795402425E-5	-4.401985078889378E-6	-1.2116676063367348E-6	-1.145625290453452E-6	-1.7507291640298574E-6	-3.438370541540786E-7
2488.053633661282	-554.0626635241011	-211.37728856801988	-118.12705094793013	-78.70547481129567	-60.627392847429626	-52.067803161648605	-1.5671922298417305E-5	-4.3220110788599875E-6	-1.3074053438943202E-6	-1.1251540637932715E-6	-1.6659878217248277E-6	-3.410385762701916E-7
2488.987469237104	-554.0309563949704	-211.45379744321107	-118.27436272799969	-78.84125447356038	-60.80164214155891	-51.77434451133013	-1.5654438461880555E-5	-4.340356773424689E-6	-1.2691957927069621E-6	-1.0937305369506056E-6	-1.6115492247299133E-6	-3.6354123582216127E-7
2489.921302453415	-554.1209487828115	-211.44784327968955	-118.01213829325778	-78.86975016031	-60.797425066882916	-51.75301638016334	-1.5621202194123293E-5	-4.341402372740153E-6	-1.2315848579668142E-6	-1.0018400921077219E-6	-1.5597345998240346E-6	-4.780052684514647E-7
2490.855093437087	-554.2052997214099	-211.53572205603123	-118.0556005431073	-78.78855699797471	-60.65957640450109	-51.71811384535753	-1.565630160336529E-5	-4.34437987337547E-6	-1.2959696318344804E-6	-9.982609553912405E-7	-1.6650417200248196E-6	-4.297944993562436E-7
2491.7888816260206	-554.1662571057677	-211.35519346371294	-118.29873109076705	-78.85200828313828	-60.778840292583816	-51.79614191674269	-1.5596570494158253E-5	-4.3159696485440635E-6	-1.2932591970359075E-6	-1.0061975791797662E-6	-1.580469581014774E-6	-2.073911250723864E-7
2492.7227070606	-554.1608353958776	-211.35695698857307	-118.10842872517449	-78.82360506223307	-60.80674436620691	-52.161629351858906	-1.5547265836932307E-5	-4.31011001153408E-6	-1.298426287511543E-6	-1.0044932749122556E-6	-1.654554401184623E-6	-5.206041553682726E-7
2493.6564872446374	-554.2422852236778	-211.48476910591125	-118.22106403325286	-78.87124972707696	-60.71210098808462	-51.73434815211938	-1.552067547224502E-5	-4.321300907756911E-6	-1.1984750701026392E-6	-9.963788798861799E-7	-1.6793395416176093E-6	-2.281905827852831E-7
2494.5903210709407	-554.1820096845428	-211.40797763392328	-118.2487651599305	-78.90004664990637	-60.53719500587745	-51.923860457654186	-1.5528629304037E-5	-4.276690195204833E-6	-1.265229820466879E-6	-9.847533673239717E-7	-1.7156652174863535E-6	-3.2622333062283103E-7
2495.5241593878577	-554.2705716037502	-211.43458287119864	-118.27817875253302	-79.00367430928681	-60.845710678534076	-52.17798729814016	-1.555291800695057E-5	-4.275553599130278E-6	-1.239714639609323E-6	-1.0635514643788139E-6	-1.581463900921255E-6	-2.496831487220437E-7
2496.4579854365834	-554.2671546873947	-211.50283610671758	-118.25260856215444	-78.74684267159965	-60.859344358471304	-52.18809025849287	-1.5525852659126313E-5	-4.25999842819212E-6	-1.2099945260117637E-6	-9.601880013961121E-7	-1.6427697753781874E-6	-2.7191596773409963E-7
2497.3917987286113	-554.3339075160524	-211.52645929604768	-118.2982884443232	-78.8320036124852	-60.69761443476785	-51.86564420564817	-1.5530523334541347E-5	-4.254106502731795E-6	-1.2089022698364874E-6	-1.033012664913106E-6	-1.5717158932508375E-6	-2.901305175509217E-7
2498.3255727131595	-554.308671861887	-211.5607552424073	-118.43820306658745	-78.95205702218745	-60.88521597331221	-52.17292026716929	-1.546529664430912E-5	-4.240743702983854E-6	-1.1712758074838457E-6	-1.0274059752097235E-6	-1.7271811645178006E-6	-5.075864265675711E-7
2499.2593603797213	-554.4038603653511	-211.6208141475916	-118.24293514766863	-79.00412092357874	-60.7237155796452	-51.92413995243036	-1.548505858981142E-5	-4.262774387667347E-6	-1.1541361052705098E-6	-1.0329232413724309E-6	-1.5690889012529615E-6	-3.956989652697222E-7
2500.1931686630487	-554.4545772994558	-211.6168049134314	-118.35738170146942	-78.9867102884584	-60.68945245377042	-52.103767894781555	-1.5531393140445977E-5	-4.242280522552837E-6	-1.2061182566459866E-6	-1.0977415974072828E-6	-1.617048004414444E-6	-2.5876847956935063E-7
2501.1269762045395	-554.3813037878523	-211.70331101715564	-118.32697315514088	-79.0413085098068	-60.8820666955276	-52.105451160898575	-1.547656162545797E-5	-4.245200154790417E-6	-1.1046962854843018E-6	-9.213380408713774E-7	-1.5953842270540099E-6	-2.7094735015133794E-7
2502.060818044574	-554.4345033007363	-211.58815533816815	-118.44321985542774	-78.90271349168486	-60.97759439254349	-52.16000376183253	-1.5457983518478E-5	-4.200902870189332E-6	-1.1604656136182407E-6	-9.578210396320045E-7	-1.52265949681247E-6	-2.880219746627524E-7
2502.9946385882226	-554.4368411588172	-211.5835222326219	-118.32218297145197	-78.94819087038438	-60.89965244992213	-51.855607934869255	-1.5467842594528132E-5	-4.266711553079915E-6	-1.2114749388166131E-6	-1.013056428379505E-6	-1.6753832473219665E-6	-3.821755506865337E-7
2503.928437106041	-554.3904666199038	-211.59296993464233	-118.33602961684976	-78.9491687251462	-60.95998983897946	-52.047542815598156	-1.5454189304260857E-5	-4.179374000623455E-6	-1.1722126097872738E-6	-9.89083419278958E-7	-1.5449681305093241E-6	-2.8873909507463327E-7
2504.8622200651457	-554.4397535628328	-211.71424697116018	-118.28074869087764	-79.08565529104736	-60.78965472226793	-52.13251459483917	-1.5439179728163923E-5	-4.296838458153209E-6	-1.1646503529076267E-6	-1.0265483907087385E-6	-1.6209704917186058E-6	-3.6536241997375254E-7
2505.79602970687	-554.4354998140285	-211.68130336850882	-118.40171989479235	-78.89704683174689	-61.004570638591595	-51.951981104910374	-1.540866814172604E-5	-4.216844613125616E-6	-1.24673505168416E-6	-9.20926124697437E-7	-1.6606537535044237E-6	-3.9058184665333824E-7
2506.7298176716968	-554.447493892163	-211.6192439377308	-118.45135793941361	-78.95325830661588	-60.840816561471335	-52.11259466123123	-1.5410601421699216E-5	-4.1896802976724805E-6	-1.1647700687493316E-6	-1.0351371486402698E-6	-1.5895646926212506E-6	-8.722244158391166E-8
2507.663655871074	-554.4670842979103	-211.64018326699733	-118.43328118962901	-78.97171680877607	-60.865507883104414	-52.01651371213106	-1.5435775656867488E-5	-4.181734393367211E-6	-1.1642202560866214E-6	-9.827550365729484E-7	-1.3859843335561667E-6	-4.1447072571077035E-7
2508.597485337408	-554.4196314656486	-211.60622870773076	-118.33831721012082	-79.04938005490436	-60.633152064951986	-52.021844940689896	-1.5398113868959337E-5	-4.2531165995789925E-6	-1.1934955773480933E-6	-1.0033349294805025E-6	-1.4630719745184907E-6	-3.6614005134719065E-7
2509.5312892051047	-554.4309117558101	-211.59011842980982	-118.29201205287661	-78.86087615787983	-61.15141727775335	-51.97201531265791	-1.5444423099552094E-5	-4.191464822899857E-6	-1.1555756422721423E-6	-1.0005411811163563E-6	-1.5398236121384507E-6	-3.0609146922926534E-7
2510.4651126787994	-554.3821898208311	-211.6589827440679	-118.2925298543913	-78.76083785626624	-60.772569283165716	-51.96247901480932	-1.5424595151383247E-5	-4.208340248348442E-6	-1.1474206853253824E-6	-9.230380422499374E-7	-1.5461474458481624E-6	-1.5069625429951197E-7
2511.398896978407	-554.4766545885553	-211.60019093379378	-118.33867188543081	-79.05258628726006	-60.87029179050164	-51.966816700421845	-1.5414361857947522E-5	-4.1662023088799354E-6	-1.1636606517892992E-6	-9.025971013337217E-7	-1.668686276521273E-6	-2.9845528891534975E-7
2512.332723870659	-554.4411165515581	-211.6327135629952	-118.34453024821622	-79.03209608710475	-61.05499555306001	-51.91879470818318	-1.5412967803034647E-5	-4.189829237149985E-6	-1.1415154470174877E-6	-1.0516645663067843E-6	-1.6478616898196562E-6	-2.6178459956744803E-7
2513.266551656031	-554.5248878852775	-211.6695249915123	-118.29628213814327	-78.98838278402884	-60.9173060472716	-52.0421249052653	-1.5428322721049593E-5	-4.212928969417931E-6	-1.1780949884988997E-6	-9.809742526936097E-7	-1.6226469388899565E-6	-3.1394524591510495E-7
2514.2004057140625	-554.5574717378864	-211.61905386075378	-118.38442107928651	-78.84935040606393	-60.85971492799845	-51.79223429526274	-1.5394346038734758E-5	-4.179633729308168E-6	-1.1223837656658864E-6	-9.596788000817248E-7	-1.5816518058060628E-6	-3.278719456092878E-7
2515.134236187602	-554.503338402758	-211.65667299702764	-118.36441648219314	-78.96255928029616	-60.858178054067224	-51.96664654520842	-1.5411912789563693E-5	-4.1716533673508615E-6	-1.162719616301376E-6	-9.200988978111759E-7	-1.4739679960091998E-6	-1.1471395145454862E-7
2516.068044964223	-554.5007982794195	-211.65512224063278	-118.32813088063683	-79.08136966824532	-60.900290593504906	-51.832079955018486	-1.5390417977956825E-5	-4.180897518469976E-6	-1.1585829020983933E-6	-1.0540117455072026E-6	-1.3991861193518823E-6	-2.9959159676600585E-7
2517.00190860823	-554.4872639750441	-211.61534185931086	-118.31494575738907	-79.03579406026337	-61.00003703141754	-51.98816894338681	-1.5350667583614115E-5	-4.178892698255594E-6	-1.1202312900137961E-6	-1.0888662804618612E-6	-1.5872964847296947E-6	-3.4413100653947427E-7
2517.935736115845	-554.4593049343675	-211.61681897714735	-118.31190630793571	-79.08648763431444	-60.91154579276388	-52.06620864226268	-1.5416081542644872E-5	-4.18390769041797E-6	-1.140689322479745E-6	-8.89609712825473E-7	-1.559688996571632E-6	-2.574108604450797E-7
2518.869557588489	-554.4401732068509	-211.63449157848953	-118.36246304746184	-79.00623714509938	-61.02546844089573	-51.90474500392492	-1.5364328908770822E-5	-4.148720487595842E-6	-1.1004071369101362E-6	-9.8566749751751E-7	-1.551922917108174E-6	-2.1508556152629915E-7
2519.803361379297	-554.5035344790667	-211.66530415266752	-118.39499123288053	-78.85692254453897	-60.89456380971453	-51.85602449167233	-1.53845508451996E-5	-4.1574553120533E-6	-1.1393144653300545E-6	-9.350142596893668E-7	-1.603922141909603E-6	-3.928936735534728E-7
2520.7372316621804	-554.4601358231157	-211.65039385333657	-118.39408907932895	-78.99090817322333	-60.79273192042654	-52.04293287086945	-1.5392019373666006E-5	-4.160055592005297E-6	-1.1631053640525003E-6	-9.68985782430357E-7	-1.6023181641596396E-6	-2.3372144566699668E-7
2521.6710587626912	-554.5314042766889	-211.6757257901132	-118.28954694420099	-79.04036946843068	-61.04728097671812	-52.15010668795843	-1.5389387577247163E-5	-4.1975729853408156E-6	-1.1388710318979776E-6	-9.271686211431441E-7	-1.4886921177736798E-6	-2.1156028182976283E-7
2522.604870644226	-554.5281653633962	-211.72812012284993	-118.253857044237	-78.99630349295006	-60.84603167934851	-52.30903006173097	-1.5386094231989905E-5	-4.194107044914444E-6	-1.1145468429593186E-6	-9.311619389546589E-7	-1.5042798476347347E-6	-2.735557131818537E-7
2523.5386979918653	-554.5385363524159	-211.64584117233753	-118.41998946347407	-78.996398255229	-60.693695572289556	-51.746900682265945	-1.5373474511624766E-5	-4.192705486333418E-6	-1.080074996879512E-6	-9.71418821444744E-7	-1.5921680880841358E-6	-2.47041074576655E-7
2524.472518441453	-554.5715874272088	-211.68022464960814	-118.32366858103445	-78.88134374800656	-60.87048417532986	-51.98065888193938	-1.536526413042631E-5	-4.159160099971175E-6	-1.0942322698342526E-6	-9.54913648153991E-7	-1.4868423527445693E-6	-2.2429947831014167E-7
2525.406357191934	-554.5910880758116	-211.62011980190874	-118.43609238522393	-78.9585177352031	-60.92364203794436	-52.19263908381645	-1.5381718206292636E-5	-4.156735755633589E-6	-1.1550256117374606E-6	-9.922600305464318E-7	-1.5340704396332684E-6	-3.551119881883548E-7
2526.3401445675095	-554.4403970887264	-211.71381682157516	-118.39594546811921	-78.86269322037697	-60.89230811460452	-52.00410614678493	-1.5352778952660754E-5	-4.156137760230583E-6	-1.1588133161104957E-6	-9.089928236258684E-7	-1.5475374664271894E-6	-3.0799020186644756E-7
2527.273975141786	-554.5778482562552	-211.5959344111383	-118.2356767654419	-79.23820193525818	-60.9494960680604	-52.0814685019163	-1.538962316585972E-5	-4.124771769395912E-6	-1.0892373956804545E-6	-9.659943884549347E-7	-1.6060103193587144E-6	-1.912240875508414E-7
2528.2077804589517	-554.5872113586714	-211.61775168180466	-118.54008561159883	-78.92512231402927	-60.909886034374885	-52.062101691388165	-1.537344721782644E-5	-4.1300826272174895E-6	-1.1150008133821904E-6	-9.311374198184665E-7	-1.5848002968632611E-6	-3.35731885928628E-7
2529.1415975761643	-554.5985653375586	-211.64573339149356	-118.39892484779868	-79.01444428414106	-60.803829011592	-52.138345824984405	-1.5359717392202012E-5	-4.112273141031186E-6	-1.0567580224916977E-6	-9.815368814801873E-7	-1.5581670660342256E-6	-4.773381820781687E-7
