Time_(s)	Delta_F/n_n=1_(Hz)	Delta_F/n_n=3_(Hz)	Delta_F/n_n=5_(Hz)	Delta_F/n_n=7_(Hz)	Delta_F/n_n=9_(Hz)	Delta_F/n_n=11_(Hz)	Delta_F/n_n=13_(Hz)	Delta_D_n=1_()	Delta_D_n=3_()	Delta_D_n=5_()	Delta_D_n=7_()	Delta_D_n=9_()	Delta_D_n=11_()	Delta_D_n=13_()
2063.196311524481	-658.5157080413774	-397.00221935659647	-309.9930652506649	-266.3838712434684	-234.08381652666463	-212.7456747422164	-197.3477276500601	3.057558021548995E-4	1.5757194419248967E-4	1.238939037204475E-4	1.0422997206554809E-4	9.316507186818817E-5	8.245865462313359E-5	7.509006856332585E-5
2064.1301202819095	-658.5125892776996	-396.98804873228073	-309.9138395294547	-266.54322854642356	-234.24136998669968	-212.4839040440592	-197.4620259788174	3.0575743956004877E-4	1.5752263187457724E-4	1.239259762774938E-4	1.0431136279434925E-4	9.306352506067968E-5	8.256070897327398E-5	7.487423188494893E-5
2065.0639247481545	-658.4281387431547	-397.0233659880857	-309.8932755231857	-266.3291223549417	-234.35416736702123	-212.32066968354312	-197.50553540025766	3.057643232639663E-4	1.575280039003714E-4	1.2387667785457169E-4	1.0424166977274762E-4	9.312097689009794E-5	8.256213279719867E-5	7.504991815801252E-5
2065.997720596876	-658.4520930321887	-396.87640021865565	-309.89308113232255	-266.3437736013106	-234.28539732181363	-212.5137161619284	-197.04406714897888	3.0572184585827764E-4	1.575674191046528E-4	1.2392158230736035E-4	1.042709545454068E-4	9.316497071815156E-5	8.250447728003098E-5	7.49848329766543E-5
2066.9315767466687	-658.5252705644816	-396.91878375100595	-309.8315086737275	-266.3087487401707	-234.15567350470357	-212.52286885611036	-197.49389424003087	3.057658130040323E-4	1.575261204757656E-4	1.239322346379294E-4	1.0422332115980362E-4	9.31806674135216E-5	8.254442048964953E-5	7.492656174679947E-5
2067.865357612932	-658.4451021328568	-396.8619180588673	-309.82756461128594	-266.4858835786581	-234.22095498691002	-212.52249717441472	-197.14825310156897	3.0572160736648004E-4	1.5755002161396022E-4	1.2390913443203138E-4	1.0428243559144421E-4	9.314999776072503E-5	8.26078952762166E-5	7.488436383403732E-5
2068.799199680418	-658.547098191455	-396.9567308649421	-309.8460679426789	-266.3156992484416	-234.25330400135783	-212.60125044259158	-197.14657961577177	3.0568721277075443E-4	1.575295691456824E-4	1.2390088067231082E-4	1.0429506673478174E-4	9.310717502157297E-5	8.250668530346088E-5	7.498369799381151E-5
2069.7330325209805	-658.3403888363391	-396.91758015627664	-309.86009457707405	-266.37238610110114	-234.29769562019243	-212.58812373876572	-197.3656101261194	3.057559268273383E-4	1.575108160299767E-4	1.2388698360204088E-4	1.0430612051685793E-4	9.316750066665677E-5	8.254523331623023E-5	7.48878129571734E-5
2070.666872169827	-658.3604479432106	-396.9445108597477	-309.9299873262644	-266.3157315871545	-234.20960314902993	-212.32696854255417	-197.1780464958686	3.0579175664611385E-4	1.575446690272453E-4	1.2384511433646784E-4	1.0425423065784862E-4	9.305310871219396E-5	8.257074462343593E-5	7.494166292940737E-5
2071.600718636008	-658.3548655854538	-396.93559301334125	-309.83979894965887	-266.203718260995	-234.24276568078332	-212.5738524279811	-197.1646194991011	3.0576508953529324E-4	1.5751656137590633E-4	1.2385262135033805E-4	1.0435320118778335E-4	9.318698712150042E-5	8.255018860753961E-5	7.487152072317216E-5
2072.534534450976	-658.4269659277052	-396.8718502856791	-309.76497493758797	-266.38130308474814	-234.07257933004036	-212.51104570586574	-197.07539858210546	3.057285972189547E-4	1.5751333920265218E-4	1.2390458163914287E-4	1.0425232779674955E-4	9.318323272146454E-5	8.243058309913947E-5	7.50433044735929E-5
2073.46836781797	-658.4161185910925	-396.8571676729868	-309.72277138382196	-266.24707711275136	-234.18197214437856	-212.574911467731	-197.462019792543	3.057326435227791E-4	1.575278937066862E-4	1.239235504100658E-4	1.0417532259430046E-4	9.313801304660918E-5	8.243938232575148E-5	7.489021872694097E-5
2074.402167502974	-658.4359401958063	-396.8722362983972	-309.81472184062005	-266.3632483982614	-234.1174794062972	-212.47072077339345	-197.19877123087645	3.0575637710046903E-4	1.574944137882395E-4	1.2391181490398092E-4	1.0430087670852148E-4	9.319115233774754E-5	8.249588251992589E-5	7.499025275748465E-5
2075.3360431698316	-658.369325411506	-396.9017045243333	-309.80031193122267	-266.3586499063032	-234.1926746699545	-212.40642304041168	-197.2055090998228	3.0571615114093574E-4	1.5752842745163828E-4	1.2389208916654265E-4	1.0424447995540421E-4	9.324282522410434E-5	8.252509144922097E-5	7.510501846594907E-5
2076.269898968914	-658.372588747181	-396.8617790037145	-309.75090707466006	-266.2899752887232	-234.13317971428236	-212.3785172673789	-196.86060406496892	3.0571729924680437E-4	1.5752690410404086E-4	1.238925723035292E-4	1.0424030466432973E-4	9.309721563673994E-5	8.259200678766196E-5	7.509523339916818E-5
2077.203726391898	-658.276017928496	-396.9088510641207	-309.93237857818605	-266.29673538889205	-234.26203603959746	-212.3209416961128	-197.23265274384846	3.057174547058683E-4	1.575120898390132E-4	1.2390864079379627E-4	1.0427086910734004E-4	9.310062793297723E-5	8.257352702900972E-5	7.497305619809508E-5
2078.1375356247277	-658.3916999399662	-396.88211967299384	-309.9370650008321	-266.40434915678844	-234.38505754950972	-212.54075020416215	-197.4911851177995	3.057438575912763E-4	1.5750945247570974E-4	1.238967181837323E-4	1.0429772616849847E-4	9.311985761085089E-5	8.265724514662208E-5	7.497979000438626E-5
2079.071380724296	-658.3467744747177	-396.8701431037237	-309.80528093129396	-266.43444811127017	-234.22405181907945	-212.20577654784375	-196.9758744875972	3.057757267625936E-4	1.5754767913578183E-4	1.2384518707644383E-4	1.043065553378071E-4	9.308897840737457E-5	8.257085909273286E-5	7.506763058234386E-5
2080.005193181508	-658.3522172216326	-396.88861499913037	-309.8463211663067	-266.37364337593317	-234.08206674953303	-212.5063983560963	-197.32203159997096	3.05728354745089E-4	1.575620172851557E-4	1.2384063137721863E-4	1.0430562274999286E-4	9.317355508363559E-5	8.25175033729355E-5	7.499008850866571E-5
2080.9390229048777	-658.3268072167411	-396.8895975171278	-309.8326519533992	-266.3166485694902	-234.22410642521248	-212.5557019270279	-197.10640258571277	3.057690264301753E-4	1.5752794623144845E-4	1.238768915944337E-4	1.0417656778815067E-4	9.310509174014866E-5	8.248922138172681E-5	7.50996416184301E-5
2081.8728263883645	-658.3380101332441	-396.92098625500995	-309.76331190913913	-266.2452992435013	-234.3224067646596	-212.29802239753982	-197.03088734241632	3.0574019108277757E-4	1.574772704647612E-4	1.238974541881392E-4	1.0423414967241767E-4	9.321719381389785E-5	8.251912601651397E-5	7.49666194321087E-5
2082.8066325966183	-658.3436555229127	-396.8230147554229	-309.8223526880145	-266.2833136085953	-234.14916100932493	-212.48938359049234	-197.481591797792	3.057479739595559E-4	1.5749357989846015E-4	1.2388315211234212E-4	1.0425216737510888E-4	9.311914579222035E-5	8.26718860605866E-5	7.48628554754745E-5
2083.740488162765	-658.3132846085355	-396.8116447602709	-309.68762760311364	-266.0964334660343	-234.13036024322113	-212.32932986522263	-197.12204379416428	3.0571908436458246E-4	1.5751094044830758E-4	1.2384607111878788E-4	1.0428871526731062E-4	9.310408758237009E-5	8.26330600877432E-5	7.494439032859623E-5
2084.674326619991	-658.3744485490024	-396.8022687236468	-309.8651349171996	-266.37747844415054	-234.298667922616	-212.50293710556898	-197.10615239865504	3.057423580400631E-4	1.575348135904337E-4	1.238659896341038E-4	1.0426697012678303E-4	9.309621180418418E-5	8.260866851922714E-5	7.495566091797324E-5
2085.608117294795	-658.244445797056	-396.8198805494855	-309.7049609310925	-266.4018344017012	-234.13828170051178	-212.38734322379935	-197.1234513085622	3.0575215188918044E-4	1.575199962800941E-4	1.238830490377819E-4	1.0429404518215469E-4	9.316933932472972E-5	8.251590019824211E-5	7.49757516944268E-5
2086.5419368941803	-658.3272893317044	-396.84061024400097	-309.7919640123844	-266.2329218015075	-234.22674266662864	-212.41852467236194	-197.11747456227357	3.057211262798696E-4	1.5749215152978196E-4	1.2389793455367054E-4	1.0430141456278723E-4	9.309448849568E-5	8.259016492897736E-5	7.496914057503224E-5
2087.4757997447273	-658.356845157221	-396.8680324740708	-309.7083781056106	-266.1869255698153	-234.3385024153524	-212.27037186243317	-196.9697866061559	3.0572836483603016E-4	1.575006397409177E-4	1.238355999293132E-4	1.043179680499812E-4	9.321278654978474E-5	8.26100509312816E-5	7.492175338216832E-5
2088.4096170617386	-658.3346391487867	-396.81279312384623	-309.6289736069739	-266.2532422510641	-234.09794900317988	-212.42120521651074	-197.07294118862885	3.0575354052998137E-4	1.5754181826989618E-4	1.2387101967925164E-4	1.0428739845530662E-4	9.322525021522837E-5	8.254595240901049E-5	7.50391830977742E-5
2089.34345145619	-658.227677103132	-396.9078351954619	-309.79379858896135	-266.11209682268753	-234.1500442938672	-212.41698790341616	-197.30623378260776	3.0574585979750924E-4	1.5754920119869794E-4	1.238974856429433E-4	1.0427050568032136E-4	9.311834246225021E-5	8.25661376054266E-5	7.497132877758922E-5
2090.2772564980974	-658.3119046799839	-396.8428158207486	-309.7909992597997	-266.2813516514642	-234.2959655755096	-212.57019414075396	-197.41442797676876	3.0574415076860755E-4	1.57476697577039E-4	1.239391929708772E-4	1.0423520522677574E-4	9.30887158634449E-5	8.258456625585326E-5	7.490697230386781E-5
2091.2110927385115	-658.3893614178523	-396.85439442594844	-309.6820007182658	-266.26971364340613	-234.14761040276952	-212.46401402963832	-197.15970804427678	3.0570978152530723E-4	1.5752553146175212E-4	1.2385048940759074E-4	1.042734585082727E-4	9.312859782978164E-5	8.255909251469101E-5	7.495547706618647E-5
2092.144940829873	-658.2770638735965	-396.8279070562373	-309.6501575730741	-266.2490156058754	-234.20847979353533	-212.35240908915347	-197.2644668657046	3.057314601151883E-4	1.575399424522614E-4	1.2391767533834436E-4	1.0432196101052858E-4	9.315125096971218E-5	8.258379881455626E-5	7.49628397436866E-5
2093.078723296994	-658.2960039786994	-396.83111981550854	-309.6899759210646	-266.345639725881	-234.06760689698987	-212.36934675208548	-197.39743839892057	3.0579690293542646E-4	1.5750823864398803E-4	1.2385770872658271E-4	1.04213067784882E-4	9.311105732909305E-5	8.261085387494389E-5	7.491759184410849E-5
2094.0125893227923	-658.306223243475	-396.8394541485856	-309.8210745319724	-266.3096961070384	-234.0667571367489	-212.42122079296544	-197.11144380901868	3.05757735168971E-4	1.5751913291768514E-4	1.2387158738748466E-4	1.0429290996738842E-4	9.315849753657217E-5	8.2529622977407E-5	7.489726481791574E-5
2094.946463541617	-658.227752879262	-396.78434289929766	-309.85957799851894	-266.29444468234266	-234.09228048059674	-212.52400714836338	-196.97609438919105	3.0575699116890375E-4	1.5749972325743093E-4	1.238616905606264E-4	1.0425338296970018E-4	9.320344523061284E-5	8.248061446223327E-5	7.494524830013383E-5
2095.8803133064475	-658.2162730386481	-396.8611530369769	-309.56705478951335	-266.2188103028706	-234.0818567118711	-212.32779774814844	-197.42466770513698	3.0569278121198E-4	1.5755698041528598E-4	1.2389488749826053E-4	1.0428536113160897E-4	9.321814806204464E-5	8.26054436320489E-5	7.507417478307505E-5
2096.814155737872	-658.2873383592814	-396.79676761850715	-309.766100499779	-266.21043565017834	-234.14717022495137	-212.37162740528584	-197.2795871668137	3.05746463054992E-4	1.5755028302077672E-4	1.2388261724084436E-4	1.043095284668307E-4	9.319122502582746E-5	8.250359086768164E-5	7.502537589019479E-5
2097.748014996167	-658.3056011237204	-396.7717879389723	-309.77263274788857	-266.2554610414164	-233.95042539719077	-212.4503247080879	-197.64971272303507	3.057434694266877E-4	1.5753448934441972E-4	1.2387324960181812E-4	1.042730327638659E-4	9.317247915158391E-5	8.25333183253402E-5	7.497128826977047E-5
2098.6818207280608	-658.1500565055758	-396.8142389431596	-309.7198709130287	-266.15829457236185	-234.1969457351499	-212.49426705999807	-197.28224971202704	3.057473421025771E-4	1.575352078443089E-4	1.2391730526899273E-4	1.0425724153134495E-4	9.313976852144978E-5	8.254891798462383E-5	7.496230958438911E-5
2099.6156832526954	-658.3002167483792	-396.8517368355145	-309.67285440787674	-266.25761994080887	-234.26746939122677	-212.43204875154927	-197.37449614073222	3.0570769556063405E-4	1.5753607740925517E-4	1.238540907414403E-4	1.0421990428850078E-4	9.318335615574334E-5	8.260782609916534E-5	7.503329398670264E-5
2100.5495083780347	-658.2570861186832	-396.8422384305547	-309.8224177196622	-266.1429126528757	-234.2569666289621	-212.32428319684485	-197.0136600136757	3.057334361724156E-4	1.5754764239006726E-4	1.2390481980602074E-4	1.0418772124383955E-4	9.315104247943822E-5	8.25303934963703E-5	7.509608159396635E-5
2101.483359125386	-658.3034824253991	-396.86562203243375	-309.71585905253886	-266.1573280670813	-234.1728754705853	-212.34284597296607	-197.31781519662874	3.057172995295366E-4	1.5753121323177404E-4	1.238576101499922E-4	1.0431320262690546E-4	9.309202777915784E-5	8.254208371663929E-5	7.517183434629132E-5
2102.4171908006765	-658.1966699631885	-396.81973173407215	-309.7536536127329	-266.0956703520247	-233.94377301385006	-212.31407095153224	-197.11074648682887	3.0577342248796504E-4	1.574950058618272E-4	1.2389496711964553E-4	1.0426809591351428E-4	9.311828727225588E-5	8.245082614856662E-5	7.500116135368703E-5
2103.3510339697696	-658.2635698951781	-396.7397116695841	-309.69723653569815	-266.41326814996347	-234.13941184596882	-212.34526123580608	-197.22671690640541	3.057241284017288E-4	1.5751372966955782E-4	1.2386062233572074E-4	1.04259571002626E-4	9.313692163727896E-5	8.248073536554376E-5	7.511956721915428E-5
2104.2848163436693	-658.2901116898283	-396.7698101674517	-309.68534937649963	-266.26493243553807	-234.11553815172778	-212.37228114157915	-197.17796028405428	3.057613781183798E-4	1.5753340374067925E-4	1.2390192836733848E-4	1.0428715111977923E-4	9.308856543949008E-5	8.247374675319996E-5	7.517484981262088E-5
2105.21866652823	-658.1981850024313	-396.7659037647148	-309.6895854488015	-266.2438015448196	-234.0733128918542	-212.40803339941934	-197.30190587674196	3.0575209229036037E-4	1.5753475202598201E-4	1.2387746180746154E-4	1.0428181264015302E-4	9.314858884713889E-5	8.253950573509709E-5	7.48240979222269E-5
2106.152527211677	-658.2350948154926	-396.7955344207585	-309.8446209870279	-266.21802104903117	-234.22675626724958	-212.5535517355258	-197.06513990175264	3.0570901414588144E-4	1.5750636728421188E-4	1.238273081247277E-4	1.0426370138202649E-4	9.317956075803782E-5	8.258104434053783E-5	7.510407755769935E-5
2107.0863508446296	-658.1490300986916	-396.7828642986715	-309.65177389010785	-266.2927250745041	-234.0379818694459	-212.35110583359545	-197.03872954272308	3.057602927772686E-4	1.575307008939981E-4	1.2391856727166173E-4	1.0424403847588433E-4	9.31238074595986E-5	8.249183398704287E-5	7.50344304605467E-5
2108.0201858126034	-658.1603295160457	-396.7937307488173	-309.7938318453729	-266.17224526405334	-234.13684685611062	-212.46831684762782	-197.08497394105564	3.057686927074036E-4	1.5755808075181357E-4	1.2386194522210343E-4	1.0429194791395511E-4	9.302835326621009E-5	8.248260279913513E-5	7.489546999027485E-5
2108.95403292073	-658.1832067053765	-396.700851066038	-309.7019170820713	-266.1922689420836	-234.11951686607466	-212.29480736770412	-197.1526396652827	3.057781723873852E-4	1.5753329564766814E-4	1.2388675639769844E-4	1.0430068342929264E-4	9.315477999169554E-5	8.253144298439012E-5	7.526400476359175E-5
2109.887836204901	-658.2798329191282	-396.82112373784184	-309.74165546894073	-266.25000430324246	-234.1227978641788	-212.2704814990813	-197.30440137306084	3.0577531934881583E-4	1.575368186347981E-4	1.2383726043126356E-4	1.042595969296173E-4	9.313588910177104E-5	8.255496198613002E-5	7.499873014046893E-5
2110.821663397091	-658.2085032304749	-396.77958209564287	-309.7439674526453	-266.20571649074554	-234.13561696973113	-212.47302137315273	-197.32073471408623	3.0575284956651285E-4	1.5755256176769281E-4	1.238568429431234E-4	1.0425525110238382E-4	9.312141918512978E-5	8.254500128600803E-5	7.502097948481332E-5
2111.7554691962246	-658.215800544247	-396.7656270371129	-309.8263436727226	-266.2761872762016	-234.23527366088496	-212.41306500001386	-197.08303557279018	3.0574620220930553E-4	1.5751863641511835E-4	1.239214451723982E-4	1.0420405673768894E-4	9.313088783334781E-5	8.263278180292466E-5	7.494098813733264E-5
2112.6892925192387	-658.1843238053843	-396.818611646692	-309.7063507832587	-266.25464976898263	-234.04072259449296	-212.23646926744416	-197.12127360071128	3.0570070076818025E-4	1.575431002414249E-4	1.2384599704987916E-4	1.0429229003343928E-4	9.314783402596138E-5	8.254731959042401E-5	7.49260416344518E-5
2113.6231633675393	-658.2482604617253	-396.8440715484321	-309.74087826162577	-266.2071910074779	-233.95118835154506	-212.3143378977071	-197.31510311594377	3.0572106905880664E-4	1.5749079883648474E-4	1.2389157635239316E-4	1.0433973952846984E-4	9.31420771903026E-5	8.237240252634459E-5	7.502751220539978E-5
2114.557075175915	-658.2661424335092	-396.708069993183	-309.6701908305287	-266.103589790208	-234.07524869177075	-212.37906705452636	-197.03501503112224	3.057730682725386E-4	1.5753233754576727E-4	1.238523021911203E-4	1.0424805815873168E-4	9.3171171691156E-5	8.244543426439829E-5	7.481280755895585E-5
2115.4909130429405	-658.2412004107609	-396.80356925105053	-309.7340067118406	-266.2925715073943	-234.09777983526388	-212.3923992771994	-197.30511344052277	3.057526443997057E-4	1.5753956813571897E-4	1.2385035612164585E-4	1.0428134418206435E-4	9.313596728234928E-5	8.254537868286431E-5	7.511178212927521E-5
2116.424724203154	-658.1750390706584	-396.8467505437632	-309.7577095247805	-266.2571397849492	-234.2273300430841	-212.4848175014962	-197.02625139802694	3.057508176594668E-4	1.5751616990520014E-4	1.2381278768408514E-4	1.0430252052168393E-4	9.314041489991487E-5	8.262230554481423E-5	7.504001098149504E-5
2117.358528285427	-658.1835409160703	-396.689852502197	-309.695598051697	-266.1925551625235	-234.0757304430008	-212.31144142828205	-197.17349625550784	3.0574081375575325E-4	1.5752147022505213E-4	1.2390272631870945E-4	1.0426542683655135E-4	9.314600117118026E-5	8.259599492902696E-5	7.496804166700508E-5
2118.2923402945235	-658.0921402610838	-396.7705815161268	-309.6756331175566	-266.1801298909954	-234.08183066298565	-212.2266027460044	-197.41138520206397	3.057483046184235E-4	1.5751872177825594E-4	1.238644559310253E-4	1.0427807957426823E-4	9.316336145694089E-5	8.255619728537968E-5	7.492562983225313E-5
