Time_(s)	Delta_F/n_n=1_(Hz)	Delta_D_n=1_()	Delta_F/n_n=3_(Hz)	Delta_D_n=3_()	Delta_F/n_n=5_(Hz)	Delta_D_n=5_()	Delta_F/n_n=7_(Hz)	Delta_D_n=7_()	Delta_F/n_n=9_(Hz)	Delta_D_n=9_()	Delta_F/n_n=11_(Hz)	Delta_D_n=11_()	Delta_F/n_n=13_(Hz)	Delta_D_n=13_()
2875.3018228548954	-36.338019240647554	5.941774351690926E-6	-27.20021369991203	3.1031994159636553E-6	-25.47465985491872	2.590327127288488E-6	-24.429481667067325	2.5513716116460196E-6	-23.135322730574345	2.6759672985917813E-6	-24.442847801880404	2.3690060595483612E-6	-22.744935074104713	2.1017645583595065E-6
2876.235555357112	-36.414965436793864	5.896345754455366E-6	-27.20331913170715	3.123125214705253E-6	-25.5460004478693	2.5995496286353224E-6	-24.423372442168848	2.625114807150016E-6	-23.005621671676636	2.7625382800809884E-6	-24.78574297103015	2.4083585874318914E-6	-22.635233789109268	2.1522347841345464E-6
2877.1692911853884	-36.32857965771109	5.914789716571201E-6	-27.16318607206146	3.1523372437108487E-6	-25.634040175378324	2.5534636411704873E-6	-24.40712023632867	2.620355604127713E-6	-23.253199101322227	2.745897197738441E-6	-24.38683729889718	2.3588233513976878E-6	-22.627709235709446	2.225204396428317E-6
2878.103068493259	-36.238943490199745	5.900626474852986E-6	-27.166333246976137	3.1275420410375283E-6	-25.765047984570266	2.6423534181844403E-6	-24.530998328966753	2.5968143487732024E-6	-23.11468802475267	2.6817615925855834E-6	-24.729667801071297	2.315273072354924E-6	-22.814914729732735	2.154597156291802E-6
2879.0367786113115	-36.51864073984325	5.9816526682401005E-6	-27.255136729528505	3.134904971052564E-6	-25.76857185214758	2.6036168004751447E-6	-24.718989263687813	2.597428067181002E-6	-23.319796382553047	2.7117012287802508E-6	-24.582537959922444	2.3738447655373066E-6	-22.786249881753555	2.202287626182383E-6
2879.970555887712	-36.4470963999629	5.996653468405067E-6	-27.23634339434405	3.1287967280037223E-6	-25.690422110259533	2.5716804450072646E-6	-24.548320338129997	2.6319584273768734E-6	-23.166806818710434	2.7298796252629487E-6	-24.52757177637382	2.510032438628567E-6	-22.88887289739572	2.20572235941806E-6
2880.904300504228	-36.41458953823894	5.9294011945268225E-6	-27.240695700670283	3.164507507584974E-6	-25.711403945833446	2.6164390436046302E-6	-24.595963819750718	2.6276785485844544E-6	-23.18942061646117	2.7257029523622384E-6	-24.654279894449495	2.3008747935608474E-6	-22.649703306074326	2.159796639813772E-6
2881.838045078778	-36.34845607820898	5.940767853551969E-6	-27.263206561406452	3.13499083471808E-6	-25.839983861148358	2.5984246555656263E-6	-24.719163987253392	2.639179241961171E-6	-23.140066913432545	2.746696935785562E-6	-24.757768541574478	2.400064177109906E-6	-22.866079322420635	2.246478373130637E-6
2882.7718036871147	-36.49947935063392	5.924498533401009E-6	-27.303647425646584	3.141074349139952E-6	-25.75086848437786	2.613960527517086E-6	-24.744072721472808	2.610238585209725E-6	-23.27348266293605	2.7225875569157783E-6	-24.741284857419405	2.4286425166742217E-6	-23.006294272266903	2.359915151845047E-6
2883.705513362671	-36.491863447241485	5.970191922167014E-6	-27.37689725247522	3.1520220101148946E-6	-25.853251361846922	2.610918130992922E-6	-24.760985325489724	2.626601632658987E-6	-23.32740793046024	2.75794819855521E-6	-24.594784692607142	2.4770909263250733E-6	-23.018750154628204	2.226031603701903E-6
2884.639270138648	-36.48580770101398	5.950247126839292E-6	-27.314545919497807	3.168024812359179E-6	-25.773854952305555	2.587372964446105E-6	-24.701594177101338	2.6251379344464806E-6	-23.461111014087994	2.7076667604807302E-6	-24.739195029166613	2.37292304367174E-6	-23.213894966703194	2.041727715844076E-6
2885.573050856381	-36.499705291353166	5.997991081446122E-6	-27.32772994165619	3.1149673009992526E-6	-25.78152361214161	2.651909567490606E-6	-24.64073617543493	2.6325562485756136E-6	-23.269136555492878	2.8119066246913885E-6	-25.03514415228909	2.4161085221501E-6	-22.85832502349065	2.2407684749992714E-6
2886.506797621761	-36.519771796651185	5.9419502637229915E-6	-27.504036959881585	3.1592809603622632E-6	-26.030894485116004	2.6119025804024457E-6	-24.89051600439208	2.7146517402237483E-6	-23.491034441524082	2.737097657087533E-6	-24.8792342889038	2.4122156558837926E-6	-23.18279780791356	2.135904621119894E-6
2887.4405927300777	-36.666455172002316	6.005264675990713E-6	-27.554324379190803	3.1628928684824045E-6	-26.010030613839625	2.601472389671323E-6	-24.9113015042884	2.642986506432322E-6	-23.463612372676533	2.854981109026903E-6	-24.97217754816467	2.4951972359973462E-6	-23.378694704518868	2.2041459820103015E-6
2888.3743691550803	-36.66411371063441	6.005838545534666E-6	-27.573466736202437	3.226838123741659E-6	-26.052487204223873	2.6160680294330424E-6	-24.984889865985938	2.6815659295860005E-6	-23.651294961571693	2.731075030454802E-6	-24.86914883350784	2.477879693773958E-6	-23.113986695042023	2.333463164121659E-6
2889.308123264226	-36.74819458369166	5.982218080641678E-6	-27.642852774510782	3.1715849746175744E-6	-26.121145706623793	2.6150396660669546E-6	-25.024267899138586	2.701951221747176E-6	-23.561386874152554	2.740514353845246E-6	-24.994333052499726	2.4237553079012254E-6	-23.380314068725475	2.1894249408044975E-6
2890.241854748045	-36.81165237445384	6.022330439556798E-6	-27.72977262797455	3.1800386783578595E-6	-26.178399859368803	2.6077565436763493E-6	-24.97011144778558	2.7048775099302452E-6	-23.682905136711067	2.8662195219331522E-6	-25.17304872247306	2.379278345542211E-6	-23.732978185782066	2.320332566626613E-6
2891.1755853820173	-36.907518254593015	6.055687347448905E-6	-27.73517724809547	3.2004761996394233E-6	-26.22608323469758	2.6388515930153816E-6	-25.046964514468396	2.730825023764173E-6	-23.80741925040881	2.6115168105455096E-6	-25.015492287549105	2.3971522400525254E-6	-23.245113058732105	2.3230187636844247E-6
2892.109333024895	-36.97436539363116	6.000934818246504E-6	-27.746612509712577	3.1830802290075194E-6	-26.174182632565497	2.597643637844996E-6	-24.862558306327887	2.7453889456664066E-6	-23.444635757969486	2.6522760916811074E-6	-25.00683759491552	2.595305024541471E-6	-23.46057713834139	2.2403741014420772E-6
2893.043117958578	-36.98779248725623	6.046243525616884E-6	-27.817121899376314	3.192764079120239E-6	-26.2566530123353	2.6536121446726012E-6	-24.989156036504678	2.685359649061433E-6	-23.703874073922634	2.6960101802732395E-6	-25.081750975413755	2.527910109758442E-6	-23.438645780086517	2.156411627889947E-6
2893.9768863250306	-36.88035917002708	5.995214458474646E-6	-27.728703003997605	3.179866494038377E-6	-26.20263062044978	2.653625853557838E-6	-25.077120851193154	2.7192520639464422E-6	-23.595272517038715	2.798930567830132E-6	-25.25295668772676	2.4309876452006647E-6	-23.575661776157524	2.1324351642931354E-6
2894.910588991196	-36.8787198998034	6.024454951298892E-6	-27.767057300855715	3.1614530030224693E-6	-26.268518740683795	2.6660023502228178E-6	-25.276421082871302	2.686177974426979E-6	-23.604075010452007	2.9097667270518255E-6	-25.141006313941695	2.5402253756966203E-6	-23.572735237387512	2.1865770329978227E-6
2895.844381075413	-36.95709456782788	6.026514448326725E-6	-27.914272473504145	3.1955665462411536E-6	-26.228515342622995	2.669295330505857E-6	-25.247716956904956	2.6644781741856725E-6	-23.84815139323473	2.8088002562934734E-6	-25.25756199048324	2.433510519925659E-6	-23.54868105455087	2.1788179474750154E-6
2896.778208568365	-37.12355150002986	6.069351327659496E-6	-27.89706881903112	3.192577732996296E-6	-26.400424199551345	2.644215134128743E-6	-25.182120457291603	2.7193082091390904E-6	-23.805366792612606	2.7761064845673408E-6	-25.140973077578977	2.511604484780553E-6	-23.632994791062977	2.088632430152231E-6
2897.71195444503	-37.197733698412776	6.062929740351423E-6	-27.978500018517177	3.2367014392099055E-6	-26.449435824155806	2.6502706331553276E-6	-25.2410728048001	2.7080478216022437E-6	-23.940660436120297	2.850351526364117E-6	-25.40573667667129	2.3875289081150616E-6	-23.552230758162644	2.236427169020002E-6
2898.6457264206633	-37.16547448653728	6.038234719847656E-6	-27.90942818795641	3.209437954913684E-6	-26.46531248912215	2.682195864822461E-6	-25.15985239084278	2.695142823887442E-6	-23.939447423650158	2.8540280084665822E-6	-25.409068924459543	2.4859201713285385E-6	-23.485410430110417	2.3592562836268437E-6
2899.5795014958626	-37.22720749396831	6.017149199254385E-6	-28.045561661943793	3.212429512172081E-6	-26.539297983050346	2.643453918054682E-6	-25.430390016308852	2.6781214292992774E-6	-24.004643693566322	2.8201874552007252E-6	-25.263283198530022	2.5458470128703476E-6	-23.463676013052464	2.380355812838612E-6
2900.5132111448356	-37.213759837672114	6.064560669384361E-6	-28.148569334298372	3.1678031507734726E-6	-26.66896272227168	2.6707309957664407E-6	-25.504413037427835	2.703471874403434E-6	-24.040920190513134	2.863774633705748E-6	-25.492190942168236	2.5032492478130217E-6	-23.548393962474968	2.459677982201208E-6
2901.446947327767	-37.472263938747346	6.076136180407758E-6	-28.248402221128345	3.2160282709084323E-6	-26.644043070822953	2.7032011358688426E-6	-25.6181177805577	2.651864529559065E-6	-24.239805220729775	2.8212163993389784E-6	-25.547162252393637	2.5203437331798145E-6	-23.980914199581512	2.152756358461406E-6
2902.380680910508	-37.46632240153849	6.076169743297964E-6	-28.300300021345418	3.246753421818629E-6	-26.713234097510576	2.7031719738999146E-6	-25.551738896540233	2.7741298046107154E-6	-24.240502583483856	2.8110693093276023E-6	-25.511384463445708	2.449428580780284E-6	-24.021663026740917	2.3723673614832713E-6
2903.314408318433	-37.57365247607231	6.111970549066133E-6	-28.34191130908827	3.258182478570057E-6	-26.799925176054238	2.6976597110942838E-6	-25.764686451426574	2.71371334611445E-6	-24.16568149874608	2.7957322690488673E-6	-25.621000989594243	2.5229103697419533E-6	-24.073436363385273	2.372813851230166E-6
2904.248216676265	-37.687530153431	6.107399614061284E-6	-28.46138636022806	3.2063419721136137E-6	-26.83037379309535	2.6922159842875234E-6	-25.61586085813386	2.7385118520571175E-6	-24.34798165410757	2.8278190866597093E-6	-25.566863618791103	2.484915495510779E-6	-23.944915463144962	2.245562506329496E-6
2905.1819434763515	-37.6160449879244	6.064238488844899E-6	-28.53836682376762	3.215385219164905E-6	-26.941762483119966	2.6822662358786384E-6	-25.719432209219253	2.7057456244919403E-6	-24.50910177247392	2.81303746906671E-6	-26.124086871065877	2.527368563241434E-6	-23.97804415397919	2.416399249743575E-6
2906.115745310934	-37.81604414712638	6.144113284640648E-6	-28.595723211144406	3.2653910741324587E-6	-26.974092403799297	2.7061177342313785E-6	-25.87785247394017	2.729788961548091E-6	-24.497552380793625	2.8011424581885587E-6	-25.72065750441768	2.5258736621177827E-6	-23.914222704676483	2.4245356510494787E-6
2907.0495222864474	-37.93290954455733	6.124412579653639E-6	-28.6998878189673	3.275782393341993E-6	-27.021774669736622	2.700622605919848E-6	-25.95932783505746	2.784512357391586E-6	-24.567991433872116	2.839867696411566E-6	-25.917409130795434	2.521316217302084E-6	-23.91827255143569	2.4626070476642837E-6
2907.9832612610153	-38.034289330244064	6.14842834615356E-6	-28.79426471889019	3.2644694445268998E-6	-27.122623811662198	2.6668506244843337E-6	-26.08520798810891	2.765077759662036E-6	-24.757997800906498	2.827494706907782E-6	-26.183522473682057	2.544831136655601E-6	-24.429897496906612	2.4705134953357383E-6
2908.9170183538536	-38.067110542207956	6.160978045012392E-6	-28.964464446529746	3.2847281271269966E-6	-27.436053159832955	2.700259885874849E-6	-26.2819272088153	2.7565622443302614E-6	-24.731138232681488	2.8558248674049024E-6	-26.316554288972508	2.509250861717005E-6	-24.24712609557005	2.4771129021863083E-6
2909.8507858629546	-38.28191234264523	6.131696479987276E-6	-29.017372503255803	3.2871070637427566E-6	-27.510861340910196	2.7171749780489853E-6	-26.134462333151273	2.7590794781208537E-6	-24.93036436620686	2.924058582971605E-6	-26.2359849112955	2.516606561000294E-6	-24.237971384937946	2.5487528832886616E-6
2910.784571847949	-38.26000250503421	6.145747446187236E-6	-29.028046262760956	3.280480818689045E-6	-27.459502075612544	2.724354569847207E-6	-26.30719611474446	2.809270817546834E-6	-24.92743688656224	2.772856713266646E-6	-26.575687377290294	2.506520278835618E-6	-24.266627109967747	2.489274888967501E-6
2911.718443271197	-38.395560989156365	6.219771982083635E-6	-29.088466585924227	3.299821033853626E-6	-27.517559963464738	2.7364210896234115E-6	-26.35492286618267	2.8137278211210002E-6	-24.889938274191486	2.8821415698994976E-6	-26.474670243534174	2.5496395114600693E-6	-24.249527950699513	2.6240752262682017E-6
2912.652252813142	-38.415673098526895	6.202425411117919E-6	-29.14313834346831	3.3182636725989027E-6	-27.562500020116566	2.725059265150999E-6	-26.386128361736024	2.850417033684036E-6	-24.896539063917267	2.9156241662093945E-6	-26.370696228336204	2.614044491511033E-6	-24.483406927723152	2.2870972260585846E-6
2913.5860087379638	-38.48289978504181	6.178087830768341E-6	-29.221179094786446	3.350343251698495E-6	-27.6757439032197	2.700044641035915E-6	-26.532008432916232	2.7741659806080937E-6	-25.079123861259884	2.9147688765034465E-6	-26.551410049200058	2.4813185531145563E-6	-24.426171709711735	2.4894616999337875E-6
2914.5197811212984	-38.67248500324786	6.216522866540452E-6	-29.166082803159952	3.371808053325673E-6	-27.638130293041467	2.7262224711144885E-6	-26.428050580833638	2.7913956704267282E-6	-25.114536764721077	2.8839368914576906E-6	-26.430910779671237	2.5882944217657316E-6	-24.622006780253006	2.2688106266165582E-6
2915.4535691695733	-38.62464801222086	6.2414179147393645E-6	-29.322997618466616	3.3105325077736826E-6	-27.729634794592858	2.772101449945917E-6	-26.48710470540183	2.84348898282984E-6	-25.211845888859695	2.850752398070918E-6	-26.582538308067754	2.6178194194132555E-6	-24.352819862847145	2.4178867794742747E-6
2916.387316629104	-38.73333796206862	6.2785868221918286E-6	-29.400437893966835	3.3297908704759012E-6	-27.73112574517727	2.8075616363316144E-6	-26.544407671051367	2.7892120690987488E-6	-25.245711475610733	2.9803551642678706E-6	-26.53135855292732	2.468866187801963E-6	-24.66347954307611	2.5134293418325207E-6
2917.3210842617073	-38.67697092331946	6.269067767788116E-6	-29.49234305632611	3.317199562184617E-6	-27.751042260974646	2.8097075498063353E-6	-26.67030160341944	2.7798730844245766E-6	-25.234529339604908	2.881512812166295E-6	-26.71961367198012	2.7290912837128414E-6	-24.88488792685362	2.537966775637945E-6
2918.254833005243	-38.866990451700985	6.272163585013574E-6	-29.56830454679827	3.362867973490417E-6	-27.883337619155647	2.813516599760096E-6	-26.58449914519276	2.839216215117131E-6	-25.176028116709656	2.9383184887015487E-6	-26.73601812801578	2.6169394714812443E-6	-24.65215530819618	2.6108027236025313E-6
2919.188530390076	-38.986850277520716	6.297555617026289E-6	-29.593174569308758	3.3516617956431505E-6	-27.915529074519874	2.8172672463955696E-6	-26.73922465422324	2.8218332931626542E-6	-25.427982327010895	2.9301421185572933E-6	-26.647999978200957	2.6269261802435405E-6	-24.945137571256893	2.6644674441558114E-6
2920.122338306117	-38.95127479918301	6.26843366188963E-6	-29.622105211019516	3.3701934544436705E-6	-28.012557042390107	2.8459507605012974E-6	-26.762073450854846	2.837342900550158E-6	-25.603406556778484	2.8892082609778725E-6	-26.8557581813498	2.6916084412983396E-6	-24.76211632272372	2.5842107064377723E-6
2921.056086165242	-39.1616176571697	6.3056145754765165E-6	-29.6743206238995	3.357167991492843E-6	-27.991693379729988	2.781449226039274E-6	-26.895360896629946	2.8220400842370985E-6	-25.49087745944659	2.9594735465387703E-6	-27.00764275342226	2.5422257984822783E-6	-24.85224948536891	2.6117616062875092E-6
2921.9898471729075	-39.184223840013146	6.291521405068492E-6	-29.693645336354773	3.3841334390008633E-6	-28.22668900564313	2.756262961700319E-6	-26.978499070874282	2.8105505557568224E-6	-25.50073304027319	2.9533835339617617E-6	-26.842019404877316	2.5587504553528607E-6	-24.998091308543316	2.445259147783725E-6
2922.9236244656354	-39.18556822184473	6.353232376003163E-6	-29.79215442885955	3.4017117727276342E-6	-28.10687218233943	2.779139649637213E-6	-26.945746558053152	2.8762482289758308E-6	-25.631760409308804	2.9662249589231378E-6	-27.009309447624467	2.6733176184915456E-6	-24.83947021743426	2.647993034692186E-6
2923.85738152485	-39.34267061855644	6.359380436122219E-6	-29.76974210081001	3.3894249726448746E-6	-28.29414347335696	2.801631796760663E-6	-27.0398945829698	2.8779885065716344E-6	-25.721352150870693	2.953077797917465E-6	-27.02765590087934	2.637960126156526E-6	-25.358471158605354	2.6866520711292237E-6
2924.79112945776	-39.460446680895984	6.354905632905772E-6	-29.930395992472768	3.38524805129265E-6	-28.348234395682812	2.8733892641173567E-6	-27.009820091937268	2.883282740445483E-6	-25.739946376946236	2.975908835254834E-6	-27.138255353678357	2.586079874836812E-6	-25.25612597969862	2.6649332701267342E-6
2925.724899676132	-39.49315808340907	6.35020009861375E-6	-29.919658321266372	3.39265502951534E-6	-28.407047241926193	2.8344531002137143E-6	-27.085910612983362	2.873503507898635E-6	-25.83260183201896	2.953729189775263E-6	-27.286668097431008	2.515547805572455E-6	-24.942852513721355	2.519189886860746E-6
2926.658680309471	-39.42516400013119	6.3928559572601785E-6	-30.038776248072583	3.4241167906407704E-6	-28.30522475913167	2.834380073674363E-6	-27.095900224787847	2.8515743460482096E-6	-25.73363030453523	2.9692802045400634E-6	-27.133732389320027	2.6588898581497727E-6	-24.77786746277259	2.7169299211468736E-6
2927.5924494608053	-39.34000023175031	6.323508808373174E-6	-29.971782894805074	3.442269115336012E-6	-28.355955051630737	2.810630185831153E-6	-27.20468350180558	2.8771221056488408E-6	-26.16705193867286	2.9961388792123665E-6	-27.498095494102348	2.828601145810967E-6	-25.560230466608818	2.577159920169364E-6
2928.526227527329	-39.80342402495444	6.4142079815146026E-6	-30.31714536684255	3.4224362156853676E-6	-28.713025881350042	2.822670913699008E-6	-27.369645112327166	2.9659267365092924E-6	-26.089461969004738	2.9526717581322557E-6	-27.336665521968495	2.692450621606226E-6	-25.607582588035328	2.6366567161171758E-6
2929.4599781598586	-39.85652675293386	6.358357493764283E-6	-30.353439996019006	3.455363175956051E-6	-28.71132323667407	2.840610063153064E-6	-27.48559142542737	2.9306122559939513E-6	-26.08760344899363	2.9328474882181444E-6	-27.47582319378853	2.7088728622170366E-6	-25.518291642459538	2.59660152265646E-6
2930.3937468177865	-39.87491329293698	6.467393810148355E-6	-30.43375094545384	3.4272903459602662E-6	-28.77142952904105	2.8645517866475066E-6	-27.544456411685264	2.9164248954385326E-6	-26.276611922515762	2.991029429308097E-6	-27.5558409480886	2.6703670717797103E-6	-25.847945117606567	2.6072338715698532E-6
2931.3274932680947	-40.014514815062284	6.400650033567873E-6	-30.546358888968825	3.453353829290434E-6	-28.84494219496846	2.873789904694684E-6	-27.5765760785767	2.8750011577597897E-6	-26.47112013813522	3.07359849120587E-6	-27.676450568166647	2.6015776413245003E-6	-25.695897438205204	2.614923274614462E-6
2932.2612533361535	-40.194627462886274	6.411746360835931E-6	-30.564580485845607	3.456050153578382E-6	-28.888050155341624	2.8856287488689385E-6	-27.75620256683656	2.8369598479814764E-6	-26.432610516746838	2.860642363543633E-6	-27.661024275151167	2.623520625657933E-6	-25.779764792093864	2.5588140114493223E-6
2933.1950628863206	-40.277943370863795	6.418729573735903E-6	-30.621241759508848	3.476478103688101E-6	-28.914358157664537	2.879166588884435E-6	-27.760827093252114	2.9655050992038323E-6	-26.497574595941437	2.9480262458375883E-6	-27.621953427791595	2.7670787162326516E-6	-25.6053012747031	2.65777443065754E-6
2934.128804269758	-40.26157477032393	6.409229030842061E-6	-30.695608580484986	3.4969737730676824E-6	-29.053439096361398	2.8838987815438114E-6	-27.864015496202878	2.923464481513282E-6	-26.317488784591358	3.0182856365934156E-6	-27.677740895612672	2.7054973175324196E-6	-25.926071557287987	2.671438474611629E-6
2935.06259812065	-40.387165050022304	6.4461258796599526E-6	-30.821220160772402	3.4984977430213863E-6	-29.141665729880334	2.894709847817519E-6	-27.84749098760741	2.928945841388362E-6	-26.43895258092218	3.0044528704993616E-6	-27.78207505629821	2.70344008493726E-6	-25.826075461048347	2.70522386596462E-6
2935.996346076931	-40.55120931658894	6.453197163624905E-6	-30.845075523480773	3.45202119380407E-6	-29.071996361762285	2.8741523343362937E-6	-27.999400460294314	2.8932019663120836E-6	-26.58292380472024	2.9831618597976275E-6	-28.026539688760582	2.852259304375558E-6	-25.794241301142254	2.477280444438434E-6
2936.930056269973	-40.54684852436185	6.466433141996339E-6	-30.91919083396594	3.5154825121073866E-6	-29.205915769189595	2.8989181093287003E-6	-28.014283065285003	2.9477266453720717E-6	-26.509964326189625	3.1231301522449966E-6	-28.23869472403418	2.6837619725517337E-6	-26.21073487515633	2.6777486086293115E-6
2937.863786510193	-40.67931421473622	6.450163688148018E-6	-30.947593526293833	3.5195297548733825E-6	-29.246021727472545	2.901596739517912E-6	-27.92009779491595	3.0091672973738145E-6	-26.918722236322033	3.023423866063601E-6	-28.06079078939828	2.7320379815398428E-6	-26.306436849328186	2.6351148489672414E-6
2938.797591392838	-40.761497780680656	6.451289854976971E-6	-30.961631779248517	3.556624952224944E-6	-29.41359895169735	2.9004164271067895E-6	-28.125633975224837	2.9050618911286968E-6	-26.73558371514082	2.9458438348462564E-6	-28.044235236942768	2.626879872547053E-6	-26.256862346942608	2.744001982657378E-6
2939.7313761423516	-40.8008564831689	6.5257428700590966E-6	-31.108415874963004	3.5109730776330093E-6	-29.469795625656843	2.967051072270098E-6	-28.179538865174568	2.9450919692203454E-6	-26.821338327394592	2.968811565011472E-6	-28.05310712212866	2.7163520729640367E-6	-26.45902068683734	2.6348865558253637E-6
2940.665140767546	-40.85555504076183	6.524768794129751E-6	-31.169809930647414	3.5297838014426675E-6	-29.509886664897202	2.9263227267502907E-6	-28.220362112990447	2.9348584113185044E-6	-26.7300488576293	3.1076593253686436E-6	-28.243441114371475	2.7357439149964375E-6	-26.511859860557777	2.6720689221991425E-6
2941.5988968174192	-40.96760986652225	6.517616481702484E-6	-31.1471218423297	3.511445224291368E-6	-29.548520205169915	2.908897641925776E-6	-28.313834935426712	2.9844963132035586E-6	-27.1477969288826	3.054165141236909E-6	-28.300822137431666	2.668572078696083E-6	-26.422005236721954	2.7974993317732565E-6
2942.5326589925	-41.06493078637868	6.482983060002471E-6	-31.259837117046118	3.5047463475977505E-6	-29.662128511816263	2.9575471354117576E-6	-28.345776905970915	2.9491599710962672E-6	-26.97424430400133	3.0395421944065147E-6	-28.431879765608095	2.7582605223226036E-6	-26.3280465104259	2.624134404243642E-6
2943.4664254183467	-41.138105334714055	6.533557478786685E-6	-31.32395460953315	3.531633058511351E-6	-29.82655923292041	2.92644479084667E-6	-28.540037285004342	2.96962570424626E-6	-27.01942326873541	3.079129170383376E-6	-28.511404588141225	2.762874141784739E-6	-26.34525102090377	2.6266118285425124E-6
2944.4001967169897	-41.06458830088377	6.489861905092801E-6	-31.39907609236737	3.52639106096175E-6	-29.754506113380195	2.930922171497422E-6	-28.315463054393017	2.952834884646519E-6	-27.064399032957024	3.021125410021679E-6	-28.61394082687118	2.8597753739197275E-6	-26.454165307948223	2.6534290296767108E-6
2945.3339356597257	-41.24600077141076	6.523345413440124E-6	-31.488781422997516	3.569263078375632E-6	-29.71100810691714	2.9434853079503363E-6	-28.53375365478652	3.0027433541433184E-6	-27.074980931977432	3.0644971567619624E-6	-28.545986896888778	2.8035928050791067E-6	-26.71793750043099	2.557650968638636E-6
2946.267706358508	-41.292234275490046	6.576023715779502E-6	-31.468943835546572	3.54725264311247E-6	-29.920255019515754	2.993644544623718E-6	-28.577751257589885	2.9637903527884293E-6	-27.068818241357803	2.9655336711897283E-6	-28.4713687856089	2.6807044651726194E-6	-26.571326058644516	2.7484422851688516E-6
2947.2014578736575	-41.28653988149017	6.565348584407693E-6	-31.582577761883538	3.563867823007269E-6	-29.91107260584831	2.9840225310858674E-6	-28.511144563555717	2.9962222144899557E-6	-27.189038058121998	3.0506474915701324E-6	-28.55643405155702	2.7468200863277348E-6	-26.752299167215824	2.6309122234950184E-6
2948.135189382039	-41.37015197891742	6.566936947280237E-6	-31.683352700745065	3.5503342990303845E-6	-29.984061870723963	2.977315536935917E-6	-28.79079051102911	2.9504902464843084E-6	-27.267712300022442	3.086771286239985E-6	-28.822636770931158	2.802816628484322E-6	-26.593825414203682	2.680992527483332E-6
2949.0689685241864	-41.530758555047214	6.571583375382156E-6	-31.66661763129135	3.6037324814289717E-6	-29.94389771297574	2.94306114562192E-6	-28.738600136978285	2.9805386171345515E-6	-27.296886883676052	3.1449742139945733E-6	-28.647543440488253	2.750936936558922E-6	-26.81909902909627	2.7119820656096826E-6
2950.0027172512705	-41.45808961149305	6.576568563419381E-6	-31.76817808796962	3.5752804612593247E-6	-30.02216123342514	2.943505264128187E-6	-28.78830879394497	2.9406699378108292E-6	-27.409822172588772	3.074978550354101E-6	-29.055827967145227	2.8035860886228446E-6	-26.943395788852985	2.693366526196312E-6
2950.9365056261763	-41.6418930683285	6.592384624623472E-6	-31.788003945102293	3.5790746348123286E-6	-30.1431210629642	2.97468912766318E-6	-28.84850333950349	2.9745330124944546E-6	-27.554788030683994	3.164646779996882E-6	-29.116136334836483	2.737740046940718E-6	-27.03249796308004	2.796232841843969E-6
2951.8702597337738	-41.54938576836139	6.577638472268451E-6	-31.79212313021223	3.56082557449188E-6	-30.12522462233901	2.990263358628413E-6	-28.81560398851122	3.016447133672264E-6	-27.39413336912791	3.0583186900301864E-6	-28.905325557697903	2.703301779053967E-6	-26.727904196542042	2.627728096723863E-6
2952.804018242454	-41.66174482833594	6.598044776939989E-6	-31.926620539898675	3.613341146274906E-6	-30.186701691895724	2.9793289609596956E-6	-28.915765960301673	3.048405990346026E-6	-27.3910598680377	3.14677706432261E-6	-29.035538117993962	2.7471020474716617E-6	-26.92974389745639	2.863318085625862E-6
2953.7377539167164	-41.93077456392348	6.572671550919085E-6	-31.999785299723346	3.5514288734460006E-6	-30.24221954271197	2.9486824029167392E-6	-28.8451033990298	3.0145446342862468E-6	-27.697781927055782	3.0276028314683747E-6	-29.080484758723866	2.727616556793836E-6	-27.035064790684444	2.6831641811927715E-6
2954.6715228913777	-41.959949266165495	6.592011385601643E-6	-32.031156062458955	3.589111146055544E-6	-30.287434850633144	2.9592390287338415E-6	-29.147542062614644	3.006536291606167E-6	-27.603925007085007	3.1397732656076444E-6	-29.03554646603086	2.794615027717774E-6	-27.072586643008087	2.5715598320415504E-6
2955.605290640209	-41.91214009653777	6.654352668250432E-6	-32.082549649601184	3.608699195815798E-6	-30.357272435724735	3.0023496198036714E-6	-29.15929888082402	2.9983703286545023E-6	-27.622452449467445	2.9900168294805685E-6	-29.027894403446805	2.918290562085922E-6	-27.405118148487347	2.46617688581383E-6
2956.5390578965917	-41.955808660946786	6.607292842662283E-6	-32.163524958615504	3.549366370802961E-6	-30.31455072388053	3.0153619363702084E-6	-29.097695164382458	3.0852156065077604E-6	-27.943993209136856	3.098079042051675E-6	-29.160778358578682	2.796114912970285E-6	-27.198649055682697	2.835060333086125E-6
2957.47283671282	-41.971015323884785	6.615370962713581E-6	-32.191297521193825	3.5689470460766417E-6	-30.554297986626626	2.9889587576137117E-6	-29.121408572154387	2.9523518787276344E-6	-27.798045186532867	3.169293360243388E-6	-29.108466305515982	2.843660855935892E-6	-27.105718907255394	2.6911015367931252E-6
2958.406611879932	-42.203177785500884	6.5844672035064765E-6	-32.204673665886126	3.6015615313037637E-6	-30.423065344244243	3.0049760522541844E-6	-29.330048462109907	2.997916021308636E-6	-27.81509545114305	3.0566159272188068E-6	-29.128975051370535	2.8279359656406224E-6	-27.03343032529721	2.6549803594242072E-6
