Time_(s)	Delta_F/n_n=1_(Hz)	Delta_F/n_n=3_(Hz)	Delta_F/n_n=5_(Hz)	Delta_F/n_n=7_(Hz)	Delta_F/n_n=9_(Hz)	Delta_F/n_n=11_(Hz)	Delta_F/n_n=13_(Hz)	Delta_D_n=1_()	Delta_D_n=3_()	Delta_D_n=5_()	Delta_D_n=7_()	Delta_D_n=9_()	Delta_D_n=11_()	Delta_D_n=13_()
279.276461145518	-28.14844661951065	-0.723694029574593	-1.257692439109087	-4.024511319186006	-4.662586107850075	-5.531771781769666	-5.071849674559557	-3.660364208398268E-5	-6.369333050947572E-6	-4.724328063692102E-6	-3.8121859014263296E-6	-3.5180631596554054E-6	-2.6212365293833335E-6	-2.4863274904820013E-6
280.2103064035153	-28.206029325723648	-0.6006662677973509	-1.364716510474682	-4.07525028607675	-4.895038378735383	-5.3279845673929564	-5.446828046097205	-3.656205875474138E-5	-6.360754204764546E-6	-4.792003684662375E-6	-3.77375079029508E-6	-3.4821662372248234E-6	-2.653489271253127E-6	-2.7345277841763394E-6
281.1441763306834	-28.061232017353177	-0.5942823787530264	-1.3650835581123828	-3.9721480437687466	-4.691077320939964	-5.496895609254187	-5.432472776908141	-3.659180136835025E-5	-6.364093856548803E-6	-4.869349908640593E-6	-3.792314549568189E-6	-3.5678520926511054E-6	-2.6162727572993076E-6	-2.6793966438286277E-6
282.0780377961376	-28.12857155688107	-0.5053313790510098	-1.3190981417894363	-3.999576666525432	-4.730742079516252	-5.413506780835715	-5.241970928242574	-3.6577158280101305E-5	-6.334966788520724E-6	-4.839625317025264E-6	-3.792756035742427E-6	-3.5362434105704825E-6	-2.711866546652625E-6	-2.6344469666397005E-6
283.01184635233665	-28.002817906439304	-0.5106872264295816	-1.4474884867668152	-3.9793955545340265	-4.677988925741778	-5.689188510856845	-5.1276150563588505	-3.6598675638989896E-5	-6.349307837185216E-6	-4.949184698882351E-6	-3.8005809298536443E-6	-3.454138925004026E-6	-2.628254240080231E-6	-2.5634340746156435E-6
283.9457295602537	-27.90512966644019	-0.48309217890103656	-1.4246026128530502	-3.9308495010648454	-4.563601276112927	-5.493201158263466	-5.428534695735345	-3.6568220684004334E-5	-6.288815710075107E-6	-4.945368961870836E-6	-3.84966695849891E-6	-3.4790363633894843E-6	-2.7516632989125415E-6	-2.5912192660724104E-6
284.87956807899275	-27.9190075090155	-0.4736963026225567	-1.4799353532493114	-3.894466193658965	-4.551081113517284	-5.313714464279738	-4.9828885696255245	-3.657858886576404E-5	-6.291913290073516E-6	-4.973734835931844E-6	-3.790547065395862E-6	-3.5221826460189124E-6	-2.7245199468950784E-6	-2.6463561046793287E-6
285.8134220201948	-27.855756336823106	-0.4430347662419081	-1.6316060945391655	-3.8543654307723045	-4.549837643901507	-5.393529975278811	-5.302231498635733	-3.661109748116022E-5	-6.164883225946065E-6	-4.995064369702021E-6	-3.8083897290184545E-6	-3.550514975763928E-6	-2.658310786934166E-6	-2.6040474332447955E-6
286.74728502773996	-27.783851739019156	0.1394411170234283	-1.6201179869472981	-3.8728123573320254	-4.6043382833401365	-5.079587241465395	-5.209902785145319	-3.664171161346365E-5	-6.296406404641069E-6	-5.036753493456686E-6	-3.7859299876613753E-6	-3.5806539262369204E-6	-2.5989119473248296E-6	-2.663480622361664E-6
287.6812024793604	-27.75814525038004	0.04723167605698109	-1.7013914346694947	-3.881202405052526	-4.378507066104147	-4.989994773133234	-5.111768974134555	-3.6639519922084104E-5	-6.328425876159368E-6	-5.037482552141067E-6	-3.827009820475653E-6	-3.5548348912172503E-6	-2.598786409573276E-6	-2.6960926797283286E-6
288.615022961138	-27.807911888696253	-0.05563507663706938	-1.7392987340688706	-3.8246094680258205	-4.541769589814875	-5.215866354378787	-5.223964006854938	-3.6639423667986096E-5	-6.34608800139153E-6	-5.036720145136243E-6	-3.815972864109208E-6	-3.5047648529887634E-6	-2.687409631284293E-6	-2.6070836334592454E-6
289.5488310525397	-27.70664432644844	-0.046453979487220444	-1.7686223663389682	-3.934410394302436	-4.542787065108617	-5.003979817032814	-5.173465421566596	-3.6631232923554056E-5	-6.293359074952215E-6	-5.087383906775267E-6	-3.811035422169695E-6	-3.5228853210297548E-6	-2.65049906288326E-6	-2.515361071076547E-6
290.4826714179499	-27.674342625774443	-1.9140789906183878E-4	-1.6765280917286873	-3.724448239164693	-4.535391380389531	-5.04383976960724	-5.139202130528597	-3.66130839314685E-5	-6.3000861174591016E-6	-5.013001222754429E-6	-3.8003124381677425E-6	-3.594183989637375E-6	-2.66945401166386E-6	-2.626948354704701E-6
291.41649474286857	-27.65820625703782	-0.00659358873963356	-1.7258848547935486	-3.757616224033492	-4.33687682946523	-5.241285252977502	-4.97684535326866	-3.6610223787308526E-5	-6.271535859287303E-6	-5.018420508136448E-6	-3.836128343629678E-6	-3.4834161887845603E-6	-2.7131305406257936E-6	-2.577652332687758E-6
292.35038851797464	-27.631216914393008	0.04840996488928795	-1.6171622797846794	-3.739870991025652	-4.609941771460904	-5.19981552999128	-4.883341344503256	-3.657806053772945E-5	-6.290941460353357E-6	-5.093837040793896E-6	-3.874681511092931E-6	-3.5872734057789242E-6	-2.651446994869801E-6	-2.6424806516622086E-6
293.28415734410225	-27.56095853820443	-0.0033037743220726648	-1.612208180874586	-3.718653941793101	-4.390449420445496	-4.960280686616898	-4.88705902833205	-3.656769973404267E-5	-6.2948110811769165E-6	-5.108275128684706E-6	-3.833516989942341E-6	-3.5587763275026445E-6	-2.5920680608173088E-6	-2.6890598780851435E-6
294.2180044764269	-27.5019355379045	0.12121383659541607	-1.5936060324311256	-3.915378368326596	-4.3984610554244785	-5.319847316904501	-4.962989940666235	-3.660123714958988E-5	-6.271831670227662E-6	-5.0822616452046645E-6	-3.871125656894318E-6	-3.558600918189092E-6	-2.7174517391397827E-6	-2.5452955660014122E-6
295.1518623855099	-27.49764816183597	0.08923442475497723	-1.5261678211390972	-3.7847579760210857	-4.3415396768185825	-5.053690298037096	-4.936921965044278	-3.658629159182552E-5	-6.217312597955047E-6	-5.039478759339739E-6	-3.857061936638205E-6	-3.5164250841577047E-6	-2.56820635788253E-6	-2.5564355668781862E-6
296.08566084456334	-27.38612054195255	0.15467067497471967	-1.5730021268129348	-3.7685543692537715	-4.276193346414301	-5.142315032129938	-4.563260082442027	-3.655457984321831E-5	-6.1412621172765136E-6	-5.12937773466173E-6	-3.856508573345707E-6	-3.555465321426548E-6	-2.6513673369999417E-6	-2.5346414210914385E-6
297.0194850691543	-27.350117196328938	0.6921914064635833	-1.4883284352719783	-3.664272709616593	-4.287195712327957	-5.222079376605424	-4.8383909819217825	-3.658579698693668E-5	-5.999101140003756E-6	-5.144710320265745E-6	-3.829069096726408E-6	-3.426636601253758E-6	-2.6690802524796404E-6	-2.7034786739340042E-6
297.9533292998061	-27.338203323073685	0.9807921865334114	-1.4953153789043427	-3.6155548053128377	-4.300568603807026	-4.823379185389388	-4.845327737239691	-3.6559142758616045E-5	-6.088131846380181E-6	-5.124314932625592E-6	-3.8743738238231036E-6	-3.5098366606524443E-6	-2.717049652961492E-6	-2.6978507767890842E-6
298.88720420801525	-27.288432269357145	1.0059044901281595	-1.52233068048954	-3.6057680174708366	-4.252191888789336	-4.845499168742787	-4.749541316467982	-3.653876942751597E-5	-6.16040520573879E-6	-5.131715954867998E-6	-3.86140785121402E-6	-3.585770768233052E-6	-2.5867128415373226E-6	-2.592078847808997E-6
299.8210769255144	-27.164456862024963	1.0973961278796196	-1.5519317835569382	-3.651570176439626	-4.271460952030288	-4.886798114261844	-4.558578198345808	-3.657783620982576E-5	-6.214689925851928E-6	-5.175007830867875E-6	-3.864865021275247E-6	-3.5545777788385265E-6	-2.538527729213148E-6	-2.5997922966211937E-6
300.75488135814504	-27.157333434559405	1.040556884681185	-1.4441962376236916	-3.4989229068160057	-4.219498977892929	-4.969355101612481	-4.549537960153359	-3.654901546763545E-5	-6.239456789791924E-6	-5.179361564091911E-6	-3.90542867714597E-6	-3.5387527085946915E-6	-2.738728500206665E-6	-2.6122125097998046E-6
301.6887164183851	-27.082575186155736	1.0910361514737208	-1.3892797499895095	-3.5771174526640346	-4.12914627045393	-4.741983602670106	-4.651356251767049	-3.654477668131194E-5	-6.223852592832812E-6	-5.195947527075539E-6	-3.824394765510885E-6	-3.526159489381642E-6	-2.6250559404890128E-6	-2.652527663649375E-6
302.622513475418	-27.099666458554566	1.0266569318870704	-1.3985706679522991	-3.625197636229651	-4.31133582111862	-4.744075045666912	-4.5310585888532495	-3.658503569084834E-5	-6.224788700952353E-6	-5.207837257088224E-6	-3.874837467740335E-6	-3.506782379078248E-6	-2.716191653332655E-6	-2.723636795438572E-6
303.55638109171366	-27.056262084282935	1.0947216829905908	-1.4631182834506036	-3.5060675718954633	-4.184782601892948	-4.784682802178643	-4.753731012917482	-3.653856046460124E-5	-6.2648841137003745E-6	-5.22678577223422E-6	-3.844480576147249E-6	-3.568962069824472E-6	-2.6752575714419826E-6	-2.6589418325582195E-6
304.4902210242746	-27.01421771477908	1.0829099180797737	-1.4328732073307038	-3.5340129530855586	-4.053625096049574	-4.782353206791661	-4.74875510426668	-3.6552603759616926E-5	-6.246474951441058E-6	-5.237767976734131E-6	-3.859621030803583E-6	-3.6161976775120824E-6	-2.7170027554148415E-6	-2.640083911877584E-6
305.42404785549667	-26.96705917827785	1.1226943973451853	-1.4621544197201728	-3.4506872349551747	-4.039784009257953	-4.64600839398124	-4.882505216277563	-3.657609043363424E-5	-6.240798144885573E-6	-5.266987813906952E-6	-3.858892653393656E-6	-3.56575592630511E-6	-2.559667009705078E-6	-2.61971559648243E-6
306.3578443238736	-26.911467074416578	1.1285567910720904	-1.3594510056078435	-3.444704592227936	-4.085210104783376	-4.559209381314841	-4.565430826292588	-3.6556202018907225E-5	-6.2169018413044846E-6	-5.24698963699728E-6	-3.878072791404583E-6	-3.6040322208199128E-6	-2.6539438211196643E-6	-2.597121150461844E-6
307.2916582812068	-26.854163921438158	1.161639063929518	-1.3906598187983037	-3.467773325741291	-4.082044528590308	-4.676054404540495	-4.421233304991172	-3.657124358763379E-5	-6.169559171244506E-6	-5.257872556495069E-6	-3.8562631009541346E-6	-3.645507021443381E-6	-2.710420622188155E-6	-2.65317152497298E-6
308.2255308315755	-26.7745182197541	1.1981338436404865	-1.4334170438349247	-3.3945329572473253	-4.016392410629326	-4.7862598509951075	-4.396197272607913	-3.6580395447055884E-5	-6.151044126489439E-6	-5.256190502622173E-6	-3.886974399050483E-6	-3.599699017842501E-6	-2.5970252761578375E-6	-2.677931259442636E-6
309.1594238400456	-26.725571203045547	1.2849457170814276	-1.318899641931057	-3.3520836138299535	-4.007810268965033	-4.522269714285027	-4.4620132612494325	-3.659742718360482E-5	-6.117200941755134E-6	-5.246520368972234E-6	-3.821172009742485E-6	-3.611761875655395E-6	-2.692784294524E-6	-2.6659520369200587E-6
310.0932774822702	-26.75377707928419	1.5274963018794854	-1.2860220856964588	-3.2232518025806973	-3.8623816983567343	-4.49768377975984	-4.35587267176463	-3.6555078695176804E-5	-6.122360960958287E-6	-5.262409954131126E-6	-3.906950050873868E-6	-3.623110064452021E-6	-2.7167073239600968E-6	-2.541525948404242E-6
311.02707145750435	-26.78359192609787	1.6336374891300995	-1.2364842012524604	-3.200042691613947	-3.8959306428829827	-4.647828568111766	-4.348258208770019	-3.656378585007082E-5	-6.081744652081355E-6	-5.29951884058671E-6	-3.859886669537737E-6	-3.5666358620385457E-6	-2.706039595892724E-6	-2.5363480635155E-6
311.9608679834596	-26.644656357355416	1.8346608603994052	-1.173770997673273	-3.1513171398213933	-3.8620361213882766	-4.465439586476847	-4.386370266286226	-3.659585898829401E-5	-6.116975775856241E-6	-5.231914872293528E-6	-3.8467254731672885E-6	-3.572106970653512E-6	-2.6291081362190324E-6	-2.5657691478494284E-6
312.894716552257	-26.554117084480822	2.049083413556218	-1.1961015231907368	-3.2349576513682092	-3.8741459954116078	-4.787441530688242	-4.2208595763032255	-3.656914139394551E-5	-6.141200333892549E-6	-5.26263547357287E-6	-3.850644826176286E-6	-3.5123381519385958E-6	-2.706616456295906E-6	-2.759642255805605E-6
313.8285157866476	-26.577390470542014	2.2716573600967727	-1.2118071526288987	-3.125340849161148	-3.673378804491626	-4.266060567037626	-4.573556873660821	-3.655833203686389E-5	-6.118098962316719E-6	-5.2652825193903806E-6	-3.880255833160724E-6	-3.5628066284693315E-6	-2.7442633430928965E-6	-2.54521147050705E-6
314.7623546046014	-26.379696927964687	2.220527410507202	-1.0479663535952568	-3.23508122669799	-3.6824434217479496	-4.409208055924285	-4.203051301722343	-3.655428040659606E-5	-6.239197920711781E-6	-5.251797866611221E-6	-3.846208357514866E-6	-3.541464676841844E-6	-2.6893400758029953E-6	-2.733078408296026E-6
315.69625405359255	-26.38537621218711	2.3254372787972293	-1.0311901174485683	-3.1064001385654723	-3.7009195999966726	-4.311436086893082	-4.258464988034505	-3.66057173692791E-5	-6.233136606301567E-6	-5.276284940594579E-6	-3.851528058120777E-6	-3.653914240762333E-6	-2.6160933909115982E-6	-2.614596474013396E-6
316.6300853699447	-26.355006735771894	2.337159588932991	-1.1274918548762798	-3.1450077337878093	-3.7112136764658823	-4.314072785729712	-4.182291229756979	-3.65622005547478E-5	-6.2562116130036795E-6	-5.303946752941384E-6	-3.93641467348088E-6	-3.573830453584698E-6	-2.659675143716828E-6	-2.6019682487280187E-6
317.5638986516	-26.33364014327526	2.403533679122726	-0.9842138566076756	-3.023606901722295	-3.561551053490904	-4.1959156197580425	-4.065594550508719	-3.655946743450866E-5	-6.2900704675999855E-6	-5.298509526857734E-6	-3.876743196902621E-6	-3.5694506209262673E-6	-2.6124374462935387E-6	-2.6581001572455486E-6
